instance_id,generator,seed,true_dag,cpdag,corruption,corruption_rate,k_assumed_consistent,g0,treatment,outcome,space_size,n_covers,max_shell,r_val,r_opt,method,notes,z,k_true,k_assumed,desc_n_nodes,desc_n_edges,desc_n_compelled,desc_n_undirected,desc_n_components,desc_largest_component_nodes,desc_largest_component_edges,desc_knowledge_component_nodes,desc_knowledge_component_edges,desc_knowledge_component_density,desc_treatment_in_component,r_eps_0.02,r_eps_0.05,r_eps_0.1,r_eps_0.2,params_json,time_graph,time_gate,time_knowledge,time_g0_and_z,time_space,time_radius_val_opt,time_radius_eps
inst_009513,scale_free,20270432,V2->V4 V2->V6 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V0 V4->V7 V5->V0 V5->V1 V5->V7 V6->V0 V6->V1 V7->V0,V3->V0 V3->V1 V4->V0 V4->V7 V5->V0 V5->V1 V5->V7 V6->V0 V6->V1 V7->V0 V2-V3 V2-V4 V2-V6 V3-V4 V3-V5,flip,0.6,True,V2->V6 V3->V0 V3->V1 V3->V2 V3->V5 V4->V0 V4->V2 V4->V3 V4->V7 V5->V0 V5->V1 V5->V7 V6->V0 V6->V1 V7->V0,V4,V0,49,100,8,1,1,bfs_exact,,,V2->V4|V2->V6|V3->V2|V3->V4,V2->V6|V3->V2|V4->V2|V4->V3,8,15,10,5,1,5,5,5,5,0.5,True,1,1,1,1,"{""m_attach"": 3}",9.858299999621067e-05,0.0013271659999958274,2.083399999719404e-05,0.00014749999999708052,0.02720499999999504,0.0001918330000023616,0.04912470799999369
inst_009523,scale_free,20270442,V0->V3 V1->V3 V1->V6 V2->V3 V2->V6 V4->V0 V4->V1 V4->V3 V4->V5 V5->V0 V5->V3 V5->V6 V7->V3 V7->V5 V7->V6,V0->V3 V1->V3 V1->V6 V2->V3 V2->V6 V4->V0 V4->V3 V4->V5 V5->V0 V5->V3 V5->V6 V7->V3 V7->V5 V7->V6 V1-V4,flip,0.6,True,V0->V3 V1->V3 V1->V4 V1->V6 V2->V3 V2->V6 V4->V0 V4->V3 V4->V5 V5->V0 V5->V3 V5->V6 V7->V3 V7->V5 V7->V6,V1,V3,3,2,2,1,1,bfs_exact,,V2|V7,V4->V1,V1->V4,8,15,14,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.0001418340000043372,0.0007722090000044091,1.3166000002229339e-05,5.1292000009084404e-05,0.00041329200000461697,9.541699999715547e-05,0.005214832999996588
inst_009524,scale_free,20270443,V3->V0 V3->V1 V3->V2 V3->V5 V4->V0 V4->V1 V4->V2 V4->V5 V4->V7 V5->V0 V6->V0 V6->V3 V6->V4 V7->V0 V7->V1,V3->V0 V3->V1 V3->V2 V3->V5 V4->V0 V4->V1 V4->V2 V4->V5 V5->V0 V6->V0 V7->V0 V7->V1 V3-V6 V4-V6 V4-V7,flip,0.6,True,V3->V0 V3->V1 V3->V2 V3->V5 V3->V6 V4->V0 V4->V1 V4->V2 V4->V5 V4->V7 V5->V0 V6->V0 V6->V4 V7->V0 V7->V1,V4,V1,10,12,6,2,2,bfs_exact,,V3,V6->V3|V6->V4,V3->V6|V6->V4,8,15,12,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""m_attach"": 3}",0.00010633299999085466,0.0006506659999985231,1.6000000002236447e-05,9.337500000583532e-05,0.0030061660000058055,0.00015291700000830133,0.01712349999999674
inst_009532,scale_free,20270451,V1->V3 V1->V5 V2->V3 V2->V5 V3->V0 V4->V1 V4->V2 V4->V3 V5->V0 V6->V1 V6->V2 V6->V3 V6->V7 V7->V2 V7->V3,V1->V3 V1->V5 V2->V3 V2->V5 V3->V0 V4->V1 V4->V2 V4->V3 V5->V0 V6->V1 V6->V2 V6->V3 V7->V2 V7->V3 V6-V7,flip,0.6,True,V1->V3 V1->V5 V2->V3 V2->V5 V3->V0 V4->V1 V4->V2 V4->V3 V5->V0 V6->V1 V6->V2 V6->V3 V7->V2 V7->V3 V7->V6,V7,V0,3,2,2,1,1,bfs_exact,,V4,V6->V7,V7->V6,8,15,14,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",8.499999999855845e-05,0.0003288749999939,1.8124999996871338e-05,5.208299999992505e-05,0.0003809580000080359,7.629199998859804e-05,0.005142582999994261
inst_009537,scale_free,20270456,V1->V3 V1->V5 V2->V3 V3->V0 V3->V5 V4->V1 V4->V2 V4->V3 V4->V5 V4->V7 V6->V1 V6->V3 V6->V4 V7->V1 V7->V3,V1->V3 V1->V5 V2->V3 V3->V0 V3->V5 V4->V1 V4->V3 V4->V5 V6->V1 V6->V3 V7->V1 V7->V3 V2-V4 V4-V6 V4-V7,flip,0.6,True,V1->V3 V1->V5 V2->V3 V2->V4 V3->V0 V3->V5 V4->V1 V4->V3 V4->V5 V4->V6 V4->V7 V6->V1 V6->V3 V7->V1 V7->V3,V7,V5,11,15,4,2,2,bfs_exact,,V2|V4|V6,V4->V2|V4->V7,V2->V4|V4->V7,8,15,12,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""m_attach"": 3}",0.00036587499999996,0.000556750000001216,1.3167000005864793e-05,9.004100000709059e-05,0.003152166000006673,0.000271374999996965,0.01699524999999369
inst_009539,scale_free,20270458,V1->V3 V1->V4 V2->V3 V2->V4 V2->V5 V2->V7 V3->V0 V3->V4 V3->V6 V5->V3 V5->V4 V5->V6 V5->V7 V6->V4 V7->V3,V1->V3 V1->V4 V2->V3 V2->V4 V3->V0 V3->V4 V3->V6 V5->V3 V5->V4 V5->V6 V6->V4 V7->V3 V2-V5 V2-V7 V5-V7,flip,0.6,True,V1->V3 V1->V4 V2->V3 V2->V4 V2->V7 V3->V0 V3->V4 V3->V6 V5->V2 V5->V3 V5->V4 V5->V6 V5->V7 V6->V4 V7->V3,V5,V0,19,30,6,1,1,bfs_exact,,V1,V2->V5|V2->V7,V2->V7|V5->V2,8,15,12,3,1,3,3,3,3,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.0002398750000054406,0.00040487500000097043,1.287499999591546e-05,8.654199999114098e-05,0.004613332999994668,0.00011908299998708571,0.020573084000005792
inst_009542,scale_free,20270461,V0->V6 V2->V3 V2->V4 V3->V0 V3->V1 V3->V4 V3->V7 V4->V1 V4->V6 V4->V7 V5->V0 V5->V3 V5->V4 V5->V6 V7->V0,V0->V6 V2->V3 V2->V4 V3->V0 V3->V1 V3->V7 V4->V1 V4->V6 V4->V7 V5->V0 V5->V3 V5->V4 V5->V6 V7->V0 V3-V4,compound,0.2,True,V0->V6 V2->V3 V2->V4 V3->V0 V3->V1 V3->V4 V3->V7 V4->V1 V4->V6 V4->V7 V5->V0 V5->V3 V5->V4 V5->V6 V7->V0,V3,V1,3,2,2,1,1,bfs_exact,,V2|V5,V3->V4,V3->V4,8,15,14,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.0002635000000026366,0.0002070839999959162,2.0000000006348273e-05,4.279099999848768e-05,0.00034341699999629327,7.625000000643922e-05,0.005265707999996039
inst_009543,scale_free,20270462,V2->V4 V2->V6 V2->V7 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V3->V6 V3->V7 V4->V0 V5->V0 V5->V1 V6->V0 V7->V1,V3->V0 V3->V1 V4->V0 V5->V0 V5->V1 V6->V0 V7->V1 V2-V3 V2-V4 V2-V6 V2-V7 V3-V4 V3-V5 V3-V6 V3-V7,compound,0.2,True,V2->V4 V2->V6 V2->V7 V3->V0 V3->V1 V3->V2 V3->V4 V3->V6 V3->V7 V4->V0 V5->V0 V5->V1 V5->V3 V6->V0 V7->V1,V6,V0,235,734,9,1,1,bfs_exact,,V3|V4|V5,V2->V4|V2->V6|V2->V7|V3->V5|V3->V6|V3->V7,V2->V4|V2->V6|V2->V7|V3->V7|V5->V3,8,15,7,8,1,6,8,6,8,0.5333333333333333,True,1,1,1,1,"{""m_attach"": 3}",0.00024054099999659684,0.006584208000006697,2.5624999992146513e-05,0.0002761249999991833,0.6907277079999972,0.0010308330000015076,0.14882958299999416
inst_009547,scale_free,20270466,V0->V3 V1->V3 V1->V4 V1->V6 V1->V7 V2->V3 V4->V0 V4->V3 V4->V5 V5->V0 V5->V3 V5->V6 V6->V3 V7->V0 V7->V3,V0->V3 V1->V3 V1->V6 V2->V3 V4->V0 V4->V3 V5->V0 V5->V3 V5->V6 V6->V3 V7->V0 V7->V3 V1-V4 V1-V7 V4-V5,compound,0.2,True,V0->V3 V1->V3 V1->V4 V1->V6 V2->V3 V4->V0 V4->V3 V4->V5 V5->V0 V5->V3 V5->V6 V6->V3 V7->V0 V7->V3 V1-V7,V5,V3,10,12,5,2,2,bfs_exact,,V1|V2|V4|V7,V1->V4|V4->V5,V1->V4|V4->V5,8,15,12,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""m_attach"": 3}",0.00010183300000221607,0.0007071249999910378,2.5125000007619747e-05,0.00012091600000019298,0.0031849579999914113,0.00035204200000293895,0.018853790999997955
inst_009554,scale_free,20270473,V0->V3 V0->V4 V0->V5 V0->V7 V1->V3 V1->V4 V3->V2 V3->V5 V3->V7 V4->V3 V4->V5 V6->V0 V6->V3 V6->V4 V6->V7,V0->V3 V0->V4 V0->V5 V0->V7 V1->V3 V1->V4 V3->V2 V3->V5 V3->V7 V4->V5 V6->V3 V6->V4 V6->V7 V0-V6 V3-V4,compound,0.2,True,V0->V3 V0->V4 V0->V5 V0->V7 V1->V3 V1->V4 V3->V2 V3->V5 V3->V7 V4->V3 V4->V5 V6->V0 V6->V3 V6->V4 V6->V7,V4,V3,9,12,4,1,1,bfs_exact,,V0|V1|V6,V4->V3|V6->V0,V4->V3|V6->V0,8,15,13,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00034979200000861965,0.0003550419999953647,1.8166999993241006e-05,6.137500000136242e-05,0.0014914580000038313,0.00013883299999406518,0.015102292000008788
inst_009558,scale_free,20270477,V0->V3 V0->V4 V0->V6 V1->V3 V1->V4 V1->V5 V2->V3 V2->V4 V2->V7 V3->V5 V5->V4 V6->V1 V6->V4 V6->V7 V7->V5,V0->V3 V0->V4 V1->V3 V1->V4 V1->V5 V2->V3 V2->V4 V2->V7 V3->V5 V5->V4 V6->V4 V6->V7 V7->V5 V0-V6 V1-V6,compound,0.2,True,V0->V3 V0->V4 V0->V6 V1->V3 V1->V4 V1->V5 V2->V3 V2->V4 V2->V7 V3->V5 V5->V4 V6->V1 V6->V4 V6->V7 V7->V5,V6,V4,6,6,4,1,1,bfs_exact,,V0|V2,V0->V6|V6->V1,V0->V6|V6->V1,8,15,13,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",9.924999999100237e-05,0.00032850000000905766,2.5041999990094155e-05,7.500000000959517e-05,0.0011371669999959977,0.00013433300000542658,0.010567208000011874
inst_009560,scale_free,20270479,V3->V0 V3->V1 V3->V2 V3->V4 V4->V1 V4->V2 V5->V0 V5->V1 V5->V3 V5->V6 V5->V7 V6->V1 V6->V2 V7->V1 V7->V6,V3->V1 V3->V2 V4->V1 V4->V2 V5->V1 V6->V1 V6->V2 V7->V1 V0-V3 V0-V5 V3-V4 V3-V5 V5-V6 V5-V7 V6-V7,compound,0.2,True,V3->V1 V3->V2 V3->V4 V4->V1 V4->V2 V5->V0 V5->V1 V5->V3 V5->V6 V6->V1 V6->V2 V7->V1 V7->V5 V7->V6 V0-V3,V7,V6,221,629,11,1,1,bfs_exact,,,V3->V0|V3->V4|V5->V0|V5->V6|V5->V7|V7->V6,V3->V4|V5->V0|V5->V6|V7->V5|V7->V6,8,15,8,7,1,6,7,6,7,0.4666666666666667,True,1,1,1,1,"{""m_attach"": 3}",0.00010908299999812243,0.004952249999988112,2.4333000013143646e-05,0.00023825000000954333,0.31816012499999147,0.0002368340000060698,0.13746670800000516
inst_009564,scale_free,20270483,V0->V3 V1->V3 V1->V4 V1->V6 V2->V3 V2->V4 V4->V3 V5->V2 V5->V3 V5->V4 V6->V3 V6->V4 V7->V3 V7->V4 V7->V5,V0->V3 V1->V3 V1->V4 V2->V3 V2->V4 V4->V3 V5->V3 V5->V4 V6->V3 V6->V4 V7->V3 V7->V4 V1-V6 V2-V5 V5-V7,compound,0.2,True,V0->V3 V1->V3 V1->V4 V2->V3 V2->V4 V4->V3 V5->V2 V5->V3 V5->V4 V6->V3 V6->V4 V7->V3 V7->V4 V7->V5 V1-V6,V2,V3,18,30,5,2,2,bfs_exact,,V0|V1|V5|V6|V7,V5->V2|V7->V5,V5->V2|V7->V5,8,15,12,3,2,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""m_attach"": 3}",0.00010637499998722433,0.0026065830000021606,1.916699999071625e-05,0.00012745800000857344,0.004986333000005061,0.0003678750000091213,0.02360025000000121
inst_009575,scale_free,20270494,V2->V3 V2->V4 V2->V6 V3->V0 V3->V1 V3->V4 V4->V1 V4->V6 V5->V0 V5->V3 V5->V4 V5->V6 V5->V7 V7->V3 V7->V4,V2->V3 V2->V4 V2->V6 V3->V0 V3->V1 V4->V1 V4->V6 V5->V0 V5->V3 V5->V4 V5->V6 V7->V3 V7->V4 V3-V4 V5-V7,compound,0.4,True,V2->V3 V2->V4 V2->V6 V3->V0 V3->V1 V4->V1 V4->V6 V5->V0 V5->V3 V5->V4 V5->V6 V5->V7 V7->V3 V7->V4 V3-V4,V7,V1,9,12,3,1,1,bfs_exact,,V2|V5,V3->V4|V5->V7,V5->V7,8,15,13,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00027137500001117587,0.00047441599998876427,2.3334000005093003e-05,0.00011412499999607917,0.0014696669999949563,0.0001102500000058626,0.010447624999997629
inst_009584,scale_free,20270503,V1->V3 V1->V4 V1->V6 V1->V7 V2->V3 V2->V4 V2->V5 V3->V0 V3->V6 V4->V3 V5->V0 V5->V3 V5->V6 V7->V5 V7->V6,V1->V3 V1->V4 V1->V6 V2->V3 V2->V4 V2->V5 V3->V0 V3->V6 V4->V3 V5->V0 V5->V3 V5->V6 V7->V5 V7->V6 V1-V7,compound,0.4,True,V1->V3 V1->V4 V1->V6 V1->V7 V2->V3 V2->V4 V2->V5 V3->V0 V3->V6 V4->V3 V5->V0 V5->V3 V5->V6 V7->V5 V7->V6,V7,V6,3,2,2,1,1,bfs_exact,,V1|V2|V4,V1->V7,V1->V7,8,15,14,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00013350000000400541,0.00031220800001108273,2.2416999996721643e-05,4.762499999344527e-05,0.00037245800000107465,8.670799999777046e-05,0.005242417000005162
inst_009609,scale_free,20270528,V1->V3 V1->V5 V3->V0 V3->V2 V3->V5 V4->V0 V4->V1 V4->V3 V4->V5 V4->V7 V6->V1 V6->V3 V6->V5 V7->V1 V7->V3,V1->V5 V3->V0 V3->V2 V3->V5 V4->V0 V4->V1 V4->V3 V4->V5 V6->V1 V6->V3 V6->V5 V7->V1 V7->V3 V1-V3 V4-V7,compound,0.6,True,V1->V5 V3->V0 V3->V2 V3->V5 V4->V0 V4->V1 V4->V3 V4->V5 V6->V1 V6->V3 V6->V5 V7->V1 V7->V3 V7->V4 V1-V3,V7,V5,9,12,3,1,1,bfs_exact,,V6,V1->V3|V4->V7,V7->V4,8,15,13,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00027433399999665653,0.00047966700000756646,1.7999999997186933e-05,8.641700000566743e-05,0.0015155410000033953,0.000106625000000804,0.010506707999994092
inst_009617,scale_free,20270536,V0->V3 V1->V3 V1->V7 V3->V2 V4->V1 V4->V2 V4->V3 V4->V6 V5->V0 V5->V2 V5->V3 V6->V0 V6->V2 V7->V0 V7->V3,V0->V3 V1->V3 V3->V2 V4->V2 V4->V3 V5->V0 V5->V2 V5->V3 V6->V0 V6->V2 V7->V0 V7->V3 V1-V4 V1-V7 V4-V6,compound,0.6,True,V0->V3 V1->V3 V1->V7 V3->V2 V4->V1 V4->V2 V4->V3 V5->V0 V5->V2 V5->V3 V6->V0 V6->V2 V6->V4 V7->V0 V7->V3,V1,V0,10,12,6,2,2,bfs_exact,,V5|V6,V4->V1|V4->V6,V6->V4,8,15,12,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""m_attach"": 3}",9.824999999352713e-05,0.0004549169999989999,2.274999999940519e-05,8.570800000029521e-05,0.0030320410000115317,0.00012133399999925132,0.01720054099999402
inst_009626,scale_free,20270545,V1->V3 V1->V4 V1->V5 V1->V6 V1->V7 V3->V0 V3->V2 V3->V4 V4->V0 V5->V3 V5->V4 V6->V0 V6->V3 V6->V7 V7->V4,V1->V3 V1->V4 V3->V0 V3->V2 V3->V4 V4->V0 V5->V3 V5->V4 V6->V0 V6->V3 V7->V4 V1-V5 V1-V6 V1-V7 V6-V7,compound,0.6,True,V1->V3 V1->V4 V1->V5 V3->V0 V3->V2 V3->V4 V4->V0 V5->V3 V5->V4 V6->V0 V6->V3 V7->V1 V7->V4 V1-V6 V6-V7,V5,V3,32,59,6,2,2,bfs_exact,,V1|V6,V1->V6|V1->V7|V6->V7,V7->V1,8,15,11,4,1,4,4,4,4,0.6666666666666666,True,2,2,2,2,"{""m_attach"": 3}",0.0002582080000053111,0.0006834579999974721,2.4167000006514172e-05,0.0001447500000040236,0.010750625000000014,0.0005407090000062453,0.03525254200000916
inst_009658,scale_free,20270577,V2->V3 V2->V5 V2->V6 V3->V0 V3->V1 V3->V5 V3->V7 V4->V1 V4->V2 V4->V3 V4->V6 V5->V0 V6->V0 V7->V0 V7->V5,V2->V5 V3->V0 V3->V5 V5->V0 V6->V0 V7->V0 V7->V5 V1-V3 V1-V4 V2-V3 V2-V4 V2-V6 V3-V4 V3-V7 V4-V6,tiered,0.2,True,V2->V5 V2->V6 V3->V0 V3->V5 V3->V7 V4->V6 V5->V0 V6->V0 V7->V0 V7->V5 V1-V3 V1-V4 V2-V3 V2-V4 V3-V4,V7,V5,152,385,9,1,1,bfs_exact,,V2|V3,V2->V6|V3->V1|V3->V7|V4->V1|V4->V3|V4->V6,V2->V6|V3->V7|V4->V6,8,15,7,8,1,6,8,6,8,0.5333333333333333,True,1,1,1,1,"{""m_attach"": 3}",0.0001602920000038921,0.002136332999995716,3.4166999995477454e-05,0.0006218330000109518,0.3989910829999985,0.000960041999988448,0.10959616700000652
inst_009702,scale_free,20270621,V0->V3 V0->V4 V2->V3 V2->V4 V2->V5 V3->V1 V3->V5 V4->V3 V4->V5 V6->V1 V6->V3 V6->V4 V7->V0 V7->V3 V7->V4,V0->V3 V0->V4 V2->V3 V2->V4 V2->V5 V3->V1 V3->V5 V4->V5 V6->V1 V6->V3 V6->V4 V7->V3 V7->V4 V0-V7 V3-V4,tiered,0.6,True,V0->V3 V0->V4 V2->V3 V2->V4 V2->V5 V3->V1 V3->V5 V4->V3 V4->V5 V6->V1 V6->V3 V6->V4 V7->V0 V7->V3 V7->V4,V3,V1,9,12,4,-1,-1,bfs_exact,,V6,V4->V3|V7->V0,V4->V3|V7->V0,8,15,13,2,2,2,1,2,1,1.0,True,-1,-1,-1,-1,"{""m_attach"": 3}",0.0002489580000002434,0.0010877919999927599,4.44169999980204e-05,7.524999999475313e-05,0.0016248329999939415,0.00040379200000018045,0.027171792000004302
inst_009720,scale_free,20270639,V0->V4 V1->V3 V1->V5 V1->V6 V1->V8 V3->V0 V3->V2 V3->V4 V4->V2 V4->V6 V5->V0 V5->V4 V5->V6 V5->V8 V7->V2 V7->V3 V7->V4 V8->V0,V0->V4 V1->V3 V1->V6 V3->V0 V3->V2 V3->V4 V4->V2 V4->V6 V5->V0 V5->V4 V5->V6 V7->V2 V7->V3 V7->V4 V8->V0 V1-V5 V1-V8 V5-V8,omit,0.2,True,V0->V4 V1->V3 V1->V5 V1->V6 V1->V8 V3->V0 V3->V2 V3->V4 V4->V2 V4->V6 V5->V0 V5->V4 V5->V6 V5->V8 V7->V2 V7->V3 V7->V4 V8->V0,V8,V0,19,30,6,1,1,bfs_exact,,V3|V5,V1->V5|V5->V8,V1->V5|V5->V8,9,18,15,3,1,3,3,3,3,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.0002524589999950422,0.0007259579999896459,1.4082999996389844e-05,8.879199999967113e-05,0.005144333999993478,0.00018258400000092934,0.02333104199999525
inst_009722,scale_free,20270641,V0->V3 V1->V3 V2->V3 V2->V4 V2->V6 V2->V7 V2->V8 V4->V1 V4->V3 V4->V5 V5->V1 V5->V3 V6->V1 V6->V5 V7->V3 V7->V6 V8->V3 V8->V4,V0->V3 V1->V3 V2->V3 V4->V1 V4->V3 V4->V5 V5->V3 V6->V1 V6->V5 V7->V3 V8->V3 V1-V5 V2-V4 V2-V6 V2-V7 V2-V8 V4-V8 V6-V7,omit,0.2,True,V0->V3 V1->V3 V2->V3 V2->V6 V2->V7 V4->V1 V4->V3 V4->V5 V5->V1 V5->V3 V6->V1 V6->V5 V7->V3 V7->V6 V8->V3 V8->V4 V2-V4 V2-V8,V7,V6,462,1544,12,1,1,bfs_exact,,V2,V2->V6|V2->V7|V2->V8|V5->V1|V7->V6|V8->V4,V2->V6|V2->V7|V5->V1|V7->V6|V8->V4,9,18,11,7,2,5,6,5,6,0.6,True,1,1,1,1,"{""m_attach"": 3}",0.0001338329999924781,0.002870291999997221,1.5667000013763754e-05,0.00027720899998939785,0.8776215829999927,0.00039058400000158144,0.22608833300000697
inst_009728,scale_free,20270647,V1->V3 V2->V3 V3->V0 V4->V1 V4->V2 V4->V3 V4->V5 V4->V7 V4->V8 V5->V1 V5->V3 V5->V6 V5->V7 V6->V1 V6->V3 V7->V3 V8->V6 V8->V7,V1->V3 V2->V3 V3->V0 V4->V1 V4->V3 V4->V7 V5->V1 V5->V3 V5->V6 V5->V7 V6->V1 V6->V3 V7->V3 V8->V6 V8->V7 V2-V4 V4-V5 V4-V8,omit,0.2,True,V1->V3 V2->V3 V3->V0 V4->V1 V4->V3 V4->V5 V4->V7 V4->V8 V5->V1 V5->V3 V5->V6 V5->V7 V6->V1 V6->V3 V7->V3 V8->V6 V8->V7 V2-V4,V8,V1,11,15,3,1,1,bfs_exact,,V4|V5,V4->V5|V4->V8,V4->V5|V4->V8,9,18,15,3,1,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.00024162499998681142,0.0013259170000026188,2.3208999991197743e-05,0.0001139580000000251,0.003701624999990827,0.00022866599999815662,0.017639584000008313
inst_009741,scale_free,20270660,V0->V6 V1->V4 V2->V4 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V5 V4->V6 V5->V0 V5->V6 V7->V1 V7->V2 V7->V6 V8->V3 V8->V4 V8->V5,V0->V6 V1->V4 V2->V4 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V5 V4->V6 V5->V0 V5->V6 V7->V1 V7->V2 V7->V6 V8->V4 V8->V5 V3-V8,omit,0.2,True,V0->V6 V1->V4 V2->V4 V3->V0 V3->V1 V3->V2 V3->V4 V3->V5 V4->V5 V4->V6 V5->V0 V5->V6 V7->V1 V7->V2 V7->V6 V8->V3 V8->V4 V8->V5,V3,V4,3,2,2,1,1,bfs_exact,,V7|V8,V8->V3,V8->V3,9,18,17,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""m_attach"": 3}",0.00032229100000336075,0.00022108400000320216,1.5415999996548635e-05,5.3167000004350484e-05,0.0004315829999939069,5.962500000578075e-05,0.005970459000010919
inst_009745,scale_free,20270664,V0->V3 V0->V5 V2->V3 V2->V6 V2->V7 V3->V1 V4->V1 V4->V2 V4->V3 V5->V3 V5->V4 V5->V7 V6->V1 V6->V3 V7->V1 V8->V0 V8->V5 V8->V7,V0->V3 V2->V3 V2->V7 V3->V1 V4->V1 V4->V3 V5->V3 V5->V7 V6->V1 V6->V3 V7->V1 V8->V7 V0-V5 V0-V8 V2-V4 V2-V6 V4-V5 V5-V8,omit,0.2,True,V0->V3 V2->V3 V2->V6 V2->V7 V3->V1 V4->V1 V4->V2 V4->V3 V5->V3 V5->V4 V5->V7 V6->V1 V6->V3 V7->V1 V8->V0 V8->V5 V8->V7 V0-V5,V5,V7,67,141,11,1,1,bfs_exact,,V8,V2->V6|V4->V2|V5->V4|V8->V0|V8->V5,V2->V6|V4->V2|V8->V0|V8->V5,9,18,12,6,1,6,6,6,6,0.4,True,1,1,1,1,"{""m_attach"": 3}",0.00012429200000951823,0.001491667000010466,1.808300000050167e-05,0.00022470799999041446,0.08462324999999282,0.00021108400000002803,0.08116016699999307
inst_009749,scale_free,20270668,V0->V3 V1->V3 V2->V3 V2->V4 V2->V5 V2->V6 V3->V5 V4->V1 V4->V3 V4->V5 V4->V7 V4->V8 V6->V1 V6->V3 V6->V7 V7->V5 V8->V3 V8->V5,V0->V3 V1->V3 V2->V3 V2->V5 V3->V5 V4->V1 V4->V3 V4->V5 V4->V7 V6->V1 V6->V3 V6->V7 V7->V5 V8->V3 V8->V5 V2-V4 V2-V6 V4-V8,omit,0.2,True,V0->V3 V1->V3 V2->V3 V2->V4 V2->V5 V2->V6 V3->V5 V4->V1 V4->V3 V4->V5 V4->V7 V4->V8 V6->V1 V6->V3 V6->V7 V7->V5 V8->V3 V8->V5,V8,V5,10,12,4,2,2,bfs_exact,,V0|V1|V2|V4|V6|V7,V2->V4|V2->V6,V2->V4|V2->V6,9,18,15,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""m_attach"": 3}",0.00014799999999581814,0.002333625000005668,2.1042000000193184e-05,9.36670000015738e-05,0.003474957999998196,0.00044041699999297634,0.023264792000006196
inst_009761,scale_free,20270680,V2->V3 V3->V0 V3->V1 V4->V1 V4->V2 V4->V3 V5->V0 V5->V2 V5->V3 V6->V0 V6->V2 V6->V3 V7->V2 V7->V3 V7->V4 V8->V0 V8->V6 V8->V7,V3->V0 V3->V1 V4->V1 V4->V2 V4->V3 V5->V0 V5->V2 V5->V3 V6->V0 V6->V2 V6->V3 V7->V2 V7->V3 V8->V0 V2-V3 V4-V7 V6-V8 V7-V8,omit,0.4,True,V2->V3 V3->V0 V3->V1 V4->V1 V4->V2 V4->V3 V5->V0 V5->V2 V5->V3 V6->V0 V6->V2 V6->V3 V7->V2 V7->V3 V7->V4 V8->V0 V8->V7 V6-V8,V2,V1,30,56,7,1,1,bfs_exact,,V4|V5|V6|V7,V2->V3|V7->V4|V8->V7,V2->V3|V8->V7,9,18,14,4,2,4,3,4,3,0.5,True,1,1,1,1,"{""m_attach"": 3}",0.0001978339999908485,0.0014687500000007958,2.145800000619147e-05,0.00014812499999550255,0.014608291999991252,0.0007599159999926997,0.051672750000008705
inst_009762,scale_free,20270681,V1->V4 V2->V3 V2->V4 V2->V6 V2->V7 V2->V8 V3->V0 V3->V1 V3->V4 V3->V6 V3->V7 V5->V0 V5->V1 V5->V4 V6->V5 V7->V1 V8->V1 V8->V6,V1->V4 V2->V4 V2->V6 V3->V0 V3->V1 V3->V4 V3->V6 V5->V0 V5->V1 V5->V4 V6->V5 V7->V1 V8->V1 V8->V6 V2-V3 V2-V7 V2-V8 V3-V7,omit,0.4,True,V1->V4 V2->V3 V2->V4 V2->V6 V2->V8 V3->V0 V3->V1 V3->V4 V3->V6 V5->V0 V5->V1 V5->V4 V6->V5 V7->V1 V8->V1 V8->V6 V2-V7 V3-V7,V8,V1,32,59,4,1,1,bfs_exact,,V2|V3|V7,V2->V3|V2->V8|V3->V7,V2->V3|V2->V8,9,18,14,4,1,4,4,4,4,0.6666666666666666,True,1,1,1,1,"{""m_attach"": 3}",0.00021395800000334475,0.00143104200000721,1.7082999988815573e-05,0.00017858299999318206,0.012736416999999278,0.00031295800000918916,0.031320665999999164
