network,x,y,n_tiers,arm,intensity_bin,n_draws,n_eval,n_contradictory,n_survived,S,contradiction_rate,silent_failure_rate,instance_sha256
barley,nedbarea,ngodn,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,a6580e26d96c7f3d
barley,nedbarea,ngodn,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,a6580e26d96c7f3d
barley,nedbarea,ngodn,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,a6580e26d96c7f3d
barley,nedbarea,ngodnn,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,cd1244b84917eed2
barley,nedbarea,ngodnn,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,cd1244b84917eed2
barley,nedbarea,ngodnn,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,cd1244b84917eed2
barley,nedbarea,ngodnn,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,cd1244b84917eed2
barley,nedbarea,ngodnn,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,cd1244b84917eed2
barley,nedbarea,ngodnt,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,37df6caf2670ba23
barley,nedbarea,ngodnt,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,37df6caf2670ba23
barley,nedbarea,ngodnt,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,37df6caf2670ba23
barley,nedbarea,ngodnt,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,37df6caf2670ba23
barley,nedbarea,ngodnt,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,37df6caf2670ba23
barley,nedbarea,ngtilg,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,a0655992ed7efb97
barley,nedbarea,ngtilg,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,a0655992ed7efb97
barley,nedbarea,ngtilg,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,a0655992ed7efb97
barley,nedbarea,ngtilg,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,a0655992ed7efb97
barley,nedbarea,ngtilg,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,a0655992ed7efb97
barley,nedbarea,nprot,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,a6580e26d96c7f3d
barley,nedbarea,nprot,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,a6580e26d96c7f3d
barley,nedbarea,nprot,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,a6580e26d96c7f3d
barley,nedbarea,nprot,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,a6580e26d96c7f3d
barley,nedbarea,nprot,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,a6580e26d96c7f3d
barley,nedbarea,ntilg,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,a0655992ed7efb97
barley,nedbarea,ntilg,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,a0655992ed7efb97
barley,nedbarea,ntilg,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,a0655992ed7efb97
barley,nedbarea,ntilg,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,a0655992ed7efb97
barley,nedbarea,ntilg,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,a0655992ed7efb97
barley,nedbarea,protein,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,19a1126467f30856
barley,nedbarea,protein,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,19a1126467f30856
barley,nedbarea,protein,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,19a1126467f30856
barley,nedbarea,protein,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,19a1126467f30856
barley,nedbarea,protein,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,19a1126467f30856
barley,nedbarea,s2225,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,8f3737d74a4973fc
barley,nedbarea,s2225,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,8f3737d74a4973fc
barley,nedbarea,s2225,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,8f3737d74a4973fc
barley,nedbarea,s2225,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,8f3737d74a4973fc
barley,nedbarea,s2225,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,8f3737d74a4973fc
barley,nedbarea,s2528,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,8f3737d74a4973fc
barley,nedbarea,s2528,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,8f3737d74a4973fc
barley,nedbarea,s2528,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,8f3737d74a4973fc
barley,nedbarea,s2528,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,8f3737d74a4973fc
barley,nedbarea,s2528,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,8f3737d74a4973fc
barley,nedbarea,slt22,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,8f3737d74a4973fc
barley,nedbarea,slt22,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,8f3737d74a4973fc
barley,nedbarea,slt22,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,8f3737d74a4973fc
barley,nedbarea,slt22,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,8f3737d74a4973fc
barley,nedbarea,slt22,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,8f3737d74a4973fc
barley,nedbarea,spndx,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,8f3737d74a4973fc
barley,nedbarea,spndx,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,8f3737d74a4973fc
barley,nedbarea,spndx,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,8f3737d74a4973fc
barley,nedbarea,spndx,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,8f3737d74a4973fc
barley,nedbarea,spndx,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,8f3737d74a4973fc
barley,nedbarea,tkv,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,87d022fddfde883c
barley,nedbarea,tkv,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,87d022fddfde883c
barley,nedbarea,tkv,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,87d022fddfde883c
barley,nedbarea,tkv,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,87d022fddfde883c
barley,nedbarea,tkv,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,87d022fddfde883c
barley,nedbarea,udb,4,xarm_flip,0.0,1000,1000,0,848,0.848,0.0,0.15200000000000002,06cc936f48477a8f
barley,nedbarea,udb,4,xarm_flip,0.05,2000,1327,673,636,0.47927656367746796,0.3365,0.3455,06cc936f48477a8f
barley,nedbarea,udb,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,06cc936f48477a8f
barley,nedbarea,udb,4,xarm_tiered,0.0,9000,4597,4403,3456,0.7517946486839243,0.4892222222222222,0.12677777777777777,06cc936f48477a8f
barley,nedbarea,udb,4,xarm_tiered,0.05,1000,275,725,132,0.48,0.725,0.14300000000000002,06cc936f48477a8f
barley,rokap,aks_m2,3,xarm_flip,0.0,1000,1000,0,794,0.794,0.0,0.20599999999999996,27a27fa1b93f6bf9
barley,rokap,aks_m2,3,xarm_flip,0.05,1000,693,307,284,0.4098124098124098,0.307,0.40900000000000003,27a27fa1b93f6bf9
barley,rokap,aks_m2,3,xarm_flip,0.1,1000,321,679,0,0.0,0.679,0.32099999999999995,27a27fa1b93f6bf9
barley,rokap,aks_m2,3,xarm_tiered,0.0,8000,4650,3350,3257,0.7004301075268817,0.41875,0.174125,27a27fa1b93f6bf9
barley,rokap,aks_m2,3,xarm_tiered,0.05,2000,712,1288,204,0.28651685393258425,0.644,0.254,27a27fa1b93f6bf9
barley,rokap,aks_m2,4,xarm_flip,0.0,1000,1000,0,855,0.855,0.0,0.14500000000000002,d8723c06a7189d36
barley,rokap,aks_m2,4,xarm_flip,0.05,2000,1327,673,647,0.4875659382064808,0.3365,0.34,d8723c06a7189d36
barley,rokap,aks_m2,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,d8723c06a7189d36
barley,rokap,aks_m2,4,xarm_tiered,0.0,9000,4597,4403,3259,0.7089406134435502,0.4892222222222222,0.14866666666666664,d8723c06a7189d36
barley,rokap,aks_m2,4,xarm_tiered,0.05,1000,275,725,85,0.3090909090909091,0.725,0.19000000000000003,d8723c06a7189d36
barley,rokap,aks_vgt,3,xarm_flip,0.0,1000,1000,0,794,0.794,0.0,0.20599999999999996,27a27fa1b93f6bf9
barley,rokap,aks_vgt,3,xarm_flip,0.05,1000,693,307,284,0.4098124098124098,0.307,0.40900000000000003,27a27fa1b93f6bf9
barley,rokap,aks_vgt,3,xarm_flip,0.1,1000,321,679,0,0.0,0.679,0.32099999999999995,27a27fa1b93f6bf9
barley,rokap,aks_vgt,3,xarm_tiered,0.0,8000,4650,3350,3257,0.7004301075268817,0.41875,0.174125,27a27fa1b93f6bf9
barley,rokap,aks_vgt,3,xarm_tiered,0.05,2000,712,1288,204,0.28651685393258425,0.644,0.254,27a27fa1b93f6bf9
barley,rokap,aks_vgt,4,xarm_flip,0.0,1000,1000,0,855,0.855,0.0,0.14500000000000002,d8723c06a7189d36
barley,rokap,aks_vgt,4,xarm_flip,0.05,2000,1327,673,647,0.4875659382064808,0.3365,0.34,d8723c06a7189d36
barley,rokap,aks_vgt,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,d8723c06a7189d36
barley,rokap,aks_vgt,4,xarm_tiered,0.0,9000,4597,4403,3259,0.7089406134435502,0.4892222222222222,0.14866666666666664,d8723c06a7189d36
barley,rokap,aks_vgt,4,xarm_tiered,0.05,1000,275,725,85,0.3090909090909091,0.725,0.19000000000000003,d8723c06a7189d36
barley,rokap,keraks,3,xarm_flip,0.0,1000,1000,0,794,0.794,0.0,0.20599999999999996,27a27fa1b93f6bf9
barley,rokap,keraks,3,xarm_flip,0.05,1000,693,307,284,0.4098124098124098,0.307,0.40900000000000003,27a27fa1b93f6bf9
barley,rokap,keraks,3,xarm_flip,0.1,1000,321,679,0,0.0,0.679,0.32099999999999995,27a27fa1b93f6bf9
barley,rokap,keraks,3,xarm_tiered,0.0,8000,4650,3350,3257,0.7004301075268817,0.41875,0.174125,27a27fa1b93f6bf9
barley,rokap,keraks,3,xarm_tiered,0.05,2000,712,1288,204,0.28651685393258425,0.644,0.254,27a27fa1b93f6bf9
barley,rokap,keraks,4,xarm_flip,0.0,1000,1000,0,855,0.855,0.0,0.14500000000000002,d8723c06a7189d36
barley,rokap,keraks,4,xarm_flip,0.05,2000,1327,673,647,0.4875659382064808,0.3365,0.34,d8723c06a7189d36
barley,rokap,keraks,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,d8723c06a7189d36
barley,rokap,keraks,4,xarm_tiered,0.0,9000,4597,4403,3259,0.7089406134435502,0.4892222222222222,0.14866666666666664,d8723c06a7189d36
barley,rokap,keraks,4,xarm_tiered,0.05,1000,275,725,85,0.3090909090909091,0.725,0.19000000000000003,d8723c06a7189d36
barley,rokap,ksort,3,xarm_flip,0.0,1000,1000,0,794,0.794,0.0,0.20599999999999996,76142e1d4a205ba3
barley,rokap,ksort,3,xarm_flip,0.05,1000,693,307,284,0.4098124098124098,0.307,0.40900000000000003,76142e1d4a205ba3
barley,rokap,ksort,3,xarm_flip,0.1,1000,321,679,0,0.0,0.679,0.32099999999999995,76142e1d4a205ba3
barley,rokap,ksort,3,xarm_tiered,0.0,8000,4650,3350,3257,0.7004301075268817,0.41875,0.174125,76142e1d4a205ba3
barley,rokap,ksort,3,xarm_tiered,0.05,2000,712,1288,204,0.28651685393258425,0.644,0.254,76142e1d4a205ba3
barley,rokap,ksort,4,xarm_flip,0.0,1000,1000,0,855,0.855,0.0,0.14500000000000002,b774fd835c0a46d0
barley,rokap,ksort,4,xarm_flip,0.05,2000,1327,673,647,0.4875659382064808,0.3365,0.34,b774fd835c0a46d0
barley,rokap,ksort,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,b774fd835c0a46d0
barley,rokap,ksort,4,xarm_tiered,0.0,9000,4597,4403,3259,0.7089406134435502,0.4892222222222222,0.14866666666666664,b774fd835c0a46d0
barley,rokap,ksort,4,xarm_tiered,0.05,1000,275,725,85,0.3090909090909091,0.725,0.19000000000000003,b774fd835c0a46d0
barley,rokap,protein,3,xarm_flip,0.0,1000,1000,0,794,0.794,0.0,0.20599999999999996,08d90b9241be9ce1
barley,rokap,protein,3,xarm_flip,0.05,1000,693,307,284,0.4098124098124098,0.307,0.40900000000000003,08d90b9241be9ce1
barley,rokap,protein,3,xarm_flip,0.1,1000,321,679,0,0.0,0.679,0.32099999999999995,08d90b9241be9ce1
barley,rokap,protein,3,xarm_tiered,0.0,8000,4650,3350,3257,0.7004301075268817,0.41875,0.174125,08d90b9241be9ce1
barley,rokap,protein,3,xarm_tiered,0.05,2000,712,1288,204,0.28651685393258425,0.644,0.254,08d90b9241be9ce1
barley,rokap,protein,4,xarm_flip,0.0,1000,1000,0,855,0.855,0.0,0.14500000000000002,afc63af4a34d2d9f
barley,rokap,protein,4,xarm_flip,0.05,2000,1327,673,647,0.4875659382064808,0.3365,0.34,afc63af4a34d2d9f
barley,rokap,protein,4,xarm_flip,0.1,1000,186,814,0,0.0,0.814,0.18600000000000005,afc63af4a34d2d9f
barley,rokap,protein,4,xarm_tiered,0.0,9000,4597,4403,3259,0.7089406134435502,0.4892222222222222,0.14866666666666664,afc63af4a34d2d9f
barley,rokap,protein,4,xarm_tiered,0.05,1000,275,725,85,0.3090909090909091,0.725,0.19000000000000003,afc63af4a34d2d9f
