origin,network,base_id,component_size,separation,base_seed,treatment,outcome,proposal_id,proposal_size,label,n_on_path,orientations,gate,status,n_menu_members,n_valid_menu_members,n_sem_valid,n_sem_total,achievable_utility_median,achievable_utility_q25,achievable_utility_q75,winning_member_index,winning_member_source,winning_members_encoded,representative_sem_k,assumes,method,oracle,exact,radius_timed_out,r_val,max_abs_bias_check,front_utility
real_network,mediator,real__mediator__I__Y,-1,-1,372229474,I,Y,real__mediator__I__Y__p0030_k05,5,aggressive,1,I->Y;X->I;X->Y;Z->I;Z->X,fast_gate,ok,3,2,20,20,1.5085312415365573,0.9397829791199147,1.9313096492541602,1,O_true,X,3,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,3.1086244689504383e-15,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0000_k01,1,aggressive,1,X->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0001_k01,1,conservative,0,I->Y,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0002_k01,1,conservative,0,Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0003_k01,1,conservative,0,X->Y,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0004_k01,1,conservative,0,Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0005_k02,2,aggressive,1,I->Y;X->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0006_k02,2,aggressive,1,X->I;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0007_k02,2,aggressive,1,X->I;X->Y,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0008_k02,2,aggressive,1,X->I;Z->X,fast_gate,ok,2,1,20,20,0.9748144323851875,0.7581333371664076,1.1151847575162561,1,O_true;an_minus_de;pa_true,Z,10,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0009_k02,2,conservative,0,I->Y;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0010_k02,2,conservative,0,I->Y;X->Y,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0011_k02,2,conservative,0,I->Y;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0012_k02,2,conservative,0,X->Y;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0013_k02,2,conservative,0,Z->I;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0014_k02,2,conservative,0,X->Y;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0015_k03,3,aggressive,1,I->Y;X->I;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0016_k03,3,aggressive,1,I->Y;X->I;X->Y,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0017_k03,3,aggressive,1,I->Y;X->I;Z->X,fast_gate,ok,2,1,20,20,0.9748144323851875,0.7581333371664076,1.1151847575162561,1,O_true;an_minus_de;pa_true,Z,10,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0018_k03,3,aggressive,1,X->I;X->Y;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0019_k03,3,aggressive,1,X->I;Z->I;Z->X,fast_gate,ok,2,1,20,20,0.9748144323851875,0.7581333371664076,1.1151847575162561,1,O_true;an_minus_de;pa_true,Z,10,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0020_k03,3,aggressive,1,X->I;X->Y;Z->X,fast_gate,ok,2,1,20,20,0.9748144323851875,0.7581333371664076,1.1151847575162561,1,O_true;an_minus_de;pa_true,Z,10,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0021_k03,3,conservative,0,I->Y;X->Y;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0022_k03,3,conservative,0,I->Y;Z->I;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0023_k03,3,conservative,0,I->Y;X->Y;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0024_k03,3,conservative,0,X->Y;Z->I;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0025_k04,4,aggressive,1,I->Y;X->I;X->Y;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0026_k04,4,aggressive,1,I->Y;X->I;Z->I;Z->X,fast_gate,ok,2,1,20,20,0.9748144323851875,0.7581333371664076,1.1151847575162561,1,O_true;an_minus_de;pa_true,Z,10,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0027_k04,4,aggressive,1,I->Y;X->I;X->Y;Z->X,fast_gate,ok,2,1,20,20,0.9748144323851875,0.7581333371664076,1.1151847575162561,1,O_true;an_minus_de;pa_true,Z,10,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0028_k04,4,aggressive,1,X->I;X->Y;Z->I;Z->X,fast_gate,ok,2,1,20,20,0.9748144323851875,0.7581333371664076,1.1151847575162561,1,O_true;an_minus_de;pa_true,Z,10,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0029_k04,4,conservative,0,I->Y;X->Y;Z->I;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__I,-1,-1,489616830,X,I,real__mediator__X__I__p0030_k05,5,aggressive,1,I->Y;X->I;X->Y;Z->I;Z->X,fast_gate,ok,2,1,20,20,0.9748144323851875,0.7581333371664076,1.1151847575162561,1,O_true;an_minus_de;pa_true,Z,10,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,6.661338147750939e-16,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0000_k01,1,aggressive,1,X->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0001_k01,1,aggressive,1,I->Y,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0002_k01,1,conservative,0,Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0003_k01,1,aggressive,1,X->Y,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0004_k01,1,conservative,0,Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0005_k02,2,aggressive,2,I->Y;X->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0006_k02,2,aggressive,1,X->I;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0007_k02,2,aggressive,2,X->I;X->Y,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0008_k02,2,aggressive,1,X->I;Z->X,fast_gate,ok,2,1,20,20,0.5400505521043231,0.30510712392570705,0.7279956228182068,1,O_true;an_minus_de;pa_true,Z,3,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,4.440892098500626e-16,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0009_k02,2,aggressive,1,I->Y;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0010_k02,2,aggressive,2,I->Y;X->Y,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0011_k02,2,aggressive,1,I->Y;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0012_k02,2,aggressive,1,X->Y;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0013_k02,2,conservative,0,Z->I;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0014_k02,2,aggressive,1,X->Y;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0015_k03,3,aggressive,2,I->Y;X->I;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0016_k03,3,aggressive,3,I->Y;X->I;X->Y,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0017_k03,3,aggressive,2,I->Y;X->I;Z->X,fast_gate,ok,2,1,20,20,0.5400505521043231,0.30510712392570705,0.7279956228182068,1,O_true;an_minus_de;pa_true,Z,3,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,4.440892098500626e-16,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0018_k03,3,aggressive,2,X->I;X->Y;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0019_k03,3,aggressive,1,X->I;Z->I;Z->X,fast_gate,ok,2,1,20,20,0.5400505521043231,0.30510712392570705,0.7279956228182068,1,O_true;an_minus_de;pa_true,Z,3,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,4.440892098500626e-16,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0020_k03,3,aggressive,2,X->I;X->Y;Z->X,fast_gate,ok,2,1,20,20,0.5400505521043231,0.30510712392570705,0.7279956228182068,1,O_true;an_minus_de;pa_true,Z,3,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,4.440892098500626e-16,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0021_k03,3,aggressive,2,I->Y;X->Y;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0022_k03,3,aggressive,1,I->Y;Z->I;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0023_k03,3,aggressive,2,I->Y;X->Y;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0024_k03,3,aggressive,1,X->Y;Z->I;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0025_k04,4,aggressive,3,I->Y;X->I;X->Y;Z->I,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0026_k04,4,aggressive,2,I->Y;X->I;Z->I;Z->X,fast_gate,ok,2,1,20,20,0.5400505521043231,0.30510712392570705,0.7279956228182068,1,O_true;an_minus_de;pa_true,Z,3,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,4.440892098500626e-16,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0027_k04,4,aggressive,3,I->Y;X->I;X->Y;Z->X,fast_gate,ok,2,1,20,20,0.5400505521043231,0.30510712392570705,0.7279956228182068,1,O_true;an_minus_de;pa_true,Z,3,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,4.440892098500626e-16,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0028_k04,4,aggressive,2,X->I;X->Y;Z->I;Z->X,fast_gate,ok,2,1,20,20,0.5400505521043231,0.30510712392570705,0.7279956228182068,1,O_true;an_minus_de;pa_true,Z,3,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,4.440892098500626e-16,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0029_k04,4,aggressive,2,I->Y;X->Y;Z->I;Z->X,fast_gate,no_menu_member_valid,2,0,0,20,,,,,,,,,,,,,,,False
real_network,mediator,real__mediator__X__Y,-1,-1,933827746,X,Y,real__mediator__X__Y__p0030_k05,5,aggressive,3,I->Y;X->I;X->Y;Z->I;Z->X,fast_gate,ok,2,1,20,20,0.5400505521043231,0.30510712392570705,0.7279956228182068,1,O_true;an_minus_de;pa_true,Z,3,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,4.440892098500626e-16,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0000_k01,1,conservative,0,PKC->P38,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0001_k01,1,conservative,0,Plcg->PIP2,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0002_k01,1,conservative,0,PKC->PKA,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0003_k02,2,conservative,0,PKA->Erk;PKA->Mek,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0004_k02,2,conservative,0,PKA->Jnk;PKA->Mek,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0005_k02,2,conservative,0,Plcg->PIP2;Plcg->PIP3,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0006_k03,3,aggressive,1,Erk->Akt;PIP3->PIP2;PKC->Jnk,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0007_k03,3,conservative,0,PKA->Akt;PKA->Raf;PKC->Raf,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0008_k03,3,conservative,0,PKA->P38;PKA->Raf;PKC->PKA,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0009_k04,4,aggressive,1,Erk->Akt;PKA->Erk;PKC->Mek;PKC->Raf,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0010_k04,4,conservative,0,PKA->Akt;PKA->Raf;PKC->PKA;PKC->Raf,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0011_k04,4,aggressive,1,Mek->Erk;PKA->Mek;PKA->Raf;Plcg->PIP2,fast_gate,ok,7,6,20,20,1.3654859497760277,0.815706705459841,2.176491931976985,3,O_plus_v2,PIP2;PKA,4,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,3.1086244689504383e-15,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0012_k05,5,aggressive,1,Mek->Erk;PIP3->PIP2;PKA->Erk;PKA->Jnk;PKC->Raf,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0013_k05,5,aggressive,1,Mek->Erk;PIP3->PIP2;PKA->Jnk;PKC->Jnk;Plcg->PIP3,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0014_k05,5,conservative,0,PIP3->PIP2;PKA->Mek;PKC->PKA;PKC->Raf;Plcg->PIP3,fast_gate,ok,7,6,20,20,1.3654859497760277,0.815706705459841,2.176491931976985,3,O_plus_v2,PIP2;PKA,4,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,3.1086244689504383e-15,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0015_k06,6,aggressive,1,Erk->Akt;PKA->Erk;PKA->P38;PKC->PKA;PKC->Raf;Plcg->PIP3,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0016_k06,6,aggressive,1,Mek->Erk;PKA->Akt;PKA->Erk;PKA->Raf;PKC->Jnk;PKC->P38,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0017_k06,6,conservative,0,PIP3->PIP2;PKA->Mek;PKA->P38;PKA->Raf;PKC->Jnk;PKC->Raf,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0018_k07,7,aggressive,1,Erk->Akt;PIP3->PIP2;PKA->Erk;PKA->P38;PKC->PKA;Plcg->PIP2;Plcg->PIP3,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0019_k07,7,conservative,0,PKA->Akt;PKA->Erk;PKA->Jnk;PKA->Raf;PKC->P38;PKC->PKA;PKC->Raf,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0020_k07,7,conservative,0,PKA->Mek;PKA->Raf;PKC->Mek;PKC->P38;PKC->PKA;Plcg->PIP3;Raf->Mek,fast_gate,ok,7,6,20,20,1.3654859497760277,0.815706705459841,2.176491931976985,3,O_plus_v2,PIP2;PKA,4,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.1086244689504383e-15,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0021_k08,8,aggressive,1,Mek->Erk;PKA->Akt;PKA->Jnk;PKA->P38;PKC->Jnk;PKC->Mek;PKC->PKA;Plcg->PIP2,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0022_k08,8,aggressive,1,Mek->Erk;PIP3->PIP2;PKA->Jnk;PKA->Mek;PKA->P38;PKA->Raf;PKC->Mek;Plcg->PIP2,fast_gate,ok,7,6,20,20,1.3654859497760277,0.815706705459841,2.176491931976985,3,O_plus_v2,PIP2;PKA,4,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,3.1086244689504383e-15,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0023_k08,8,conservative,0,PIP3->PIP2;PKA->Erk;PKA->Mek;PKA->Raf;PKC->Jnk;PKC->P38;PKC->PKA;Plcg->PIP2,fast_gate,ok,7,6,20,20,1.3654859497760277,0.815706705459841,2.176491931976985,3,O_plus_v2,PIP2;PKA,4,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,3.1086244689504383e-15,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0024_k09,9,aggressive,2,Erk->Akt;Mek->Erk;PKA->Akt;PKA->Jnk;PKC->PKA;PKC->Raf;Plcg->PIP2;Plcg->PIP3;Raf->Mek,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0025_k09,9,aggressive,2,Erk->Akt;Mek->Erk;PIP3->PIP2;PKA->Mek;PKA->Raf;PKC->Jnk;PKC->Mek;PKC->P38;Plcg->PIP3,fast_gate,ok,7,6,20,20,1.3654859497760277,0.815706705459841,2.176491931976985,3,O_plus_v2,PIP2;PKA,4,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,3.1086244689504383e-15,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0026_k09,9,aggressive,1,Mek->Erk;PIP3->PIP2;PKA->Erk;PKA->Jnk;PKA->Raf;PKC->Jnk;PKC->PKA;Plcg->PIP2;Plcg->PIP3,fast_gate,no_menu_member_valid,7,0,0,20,,,,,,,,,,,,,,,False
real_network,sachs,real__sachs__Mek__Akt,-1,-1,1476673756,Mek,Akt,real__sachs__Mek__Akt__p0027_k10,10,aggressive,2,Erk->Akt;Mek->Erk;PKA->Akt;PKA->Mek;PKA->Raf;PKC->Mek;PKC->Raf;Plcg->PIP2;Plcg->PIP3;Raf->Mek,fast_gate,ok,7,6,20,20,1.3654859497760277,0.815706705459841,2.176491931976985,3,O_plus_v2,PIP2;PKA,4,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,3.1086244689504383e-15,False
