instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,d,n_eval,n_contradictory,S,S_contra_as_fail
c06_s01_cov100_seed00000005_bw000,flip,fast_gate,6,1,1.0,0.0,,6,0,200,,0.0
c06_s01_cov100_seed00000006_bw000,flip,fast_gate,6,1,1.0,0.0,,1,81,119,0.43209876543209874,0.175
c06_s01_cov100_seed00000006_bw000,flip,fast_gate,6,1,1.0,0.0,,2,63,137,0.3333333333333333,0.105
c06_s01_cov100_seed00000006_bw000,flip,fast_gate,6,1,1.0,0.0,,3,0,200,,0.0
c06_s01_cov100_seed00000006_bw000,flip,fast_gate,6,1,1.0,0.0,,4,0,200,,0.0
c06_s01_cov100_seed00000006_bw000,flip,fast_gate,6,1,1.0,0.0,,5,0,200,,0.0
c06_s01_cov100_seed00000007_bw000,flip,fast_gate,6,1,1.0,0.0,,1,35,165,0.0,0.0
c06_s01_cov100_seed00000007_bw000,flip,fast_gate,6,1,1.0,0.0,,2,56,144,0.0,0.0
c06_s01_cov100_seed00000007_bw000,flip,fast_gate,6,1,1.0,0.0,,3,21,179,0.0,0.0
c06_s01_cov100_seed00000007_bw000,flip,fast_gate,6,1,1.0,0.0,,4,0,200,,0.0
c06_s01_cov100_seed00000007_bw000,flip,fast_gate,6,1,1.0,0.0,,5,0,200,,0.0
c06_s01_cov100_seed00000008_bw000,flip,fast_gate,6,1,1.0,0.0,,1,83,117,0.5301204819277109,0.22
c06_s01_cov100_seed00000008_bw000,flip,fast_gate,6,1,1.0,0.0,,2,40,160,0.575,0.115
c06_s01_cov100_seed00000008_bw000,flip,fast_gate,6,1,1.0,0.0,,3,14,186,0.0,0.0
c06_s01_cov100_seed00000008_bw000,flip,fast_gate,6,1,1.0,0.0,,4,0,200,,0.0
c06_s01_cov100_seed00000008_bw000,flip,fast_gate,6,1,1.0,0.0,,5,0,200,,0.0
c06_s01_cov100_seed00000009_bw000,flip,fast_gate,6,1,1.0,0.0,,1,61,139,0.39344262295081966,0.12
c06_s01_cov100_seed00000009_bw000,flip,fast_gate,6,1,1.0,0.0,,2,28,172,0.32142857142857145,0.045
c06_s01_cov100_seed00000009_bw000,flip,fast_gate,6,1,1.0,0.0,,3,27,173,0.6296296296296297,0.085
c06_s01_cov100_seed00000009_bw000,flip,fast_gate,6,1,1.0,0.0,,4,37,163,0.4864864864864865,0.09
c06_s01_cov100_seed00000009_bw000,flip,fast_gate,6,1,1.0,0.0,,5,31,169,0.0,0.0
c06_s01_cov100_seed00000009_bw000,flip,fast_gate,6,1,1.0,0.0,,6,0,200,,0.0
c06_s01_cov100_seed00000010_bw000,flip,fast_gate,6,1,1.0,0.0,,1,82,118,0.6341463414634146,0.26
c06_s01_cov100_seed00000010_bw000,flip,fast_gate,6,1,1.0,0.0,,2,33,167,0.3939393939393939,0.065
c06_s01_cov100_seed00000010_bw000,flip,fast_gate,6,1,1.0,0.0,,3,30,170,0.5,0.075
c06_s01_cov100_seed00000010_bw000,flip,fast_gate,6,1,1.0,0.0,,4,12,188,0.0,0.0
