instance_id,arm,gate,component_size,separation,n_tiers,bin,n_samples,n_contradictory,n_noncontra,contradiction_rate,S,S_contra_as_fail
c08_s05_cov100_seed00000016_xarm_nt3,flip,fast_gate,8,5,3,1.1,200,104,96,0.52,0.4791666666666667,0.23
c08_s05_cov100_seed00000016_xarm_nt3,flip,fast_gate,8,5,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s05_cov100_seed00000017_xarm_nt3,tiered,fast_gate,8,5,3,0.0,400,67,333,0.1675,1.0,0.8325
c08_s05_cov100_seed00000017_xarm_nt3,tiered,fast_gate,8,5,3,0.1,600,362,238,0.6033333333333334,1.0,0.39666666666666667
c08_s05_cov100_seed00000017_xarm_nt3,tiered,fast_gate,8,5,3,0.25,600,497,103,0.8283333333333334,0.970873786407767,0.16666666666666666
c08_s05_cov100_seed00000017_xarm_nt3,tiered,fast_gate,8,5,3,0.35,400,361,39,0.9025,0.9487179487179487,0.0925
c08_s05_cov100_seed00000017_xarm_nt3,flip,fast_gate,8,5,3,0.75,200,136,64,0.68,1.0,0.32
c08_s05_cov100_seed00000017_xarm_nt3,flip,fast_gate,8,5,3,1.1,200,56,144,0.28,0.4722222222222222,0.34
c08_s05_cov100_seed00000017_xarm_nt3,flip,fast_gate,8,5,3,1.25,200,0,200,0.0,0.0,0.0
c08_s05_cov100_seed00000018_xarm_nt3,tiered,fast_gate,8,5,3,0.0,400,73,327,0.1825,1.0,0.8175
c08_s05_cov100_seed00000018_xarm_nt3,tiered,fast_gate,8,5,3,0.1,600,371,229,0.6183333333333333,1.0,0.38166666666666665
c08_s05_cov100_seed00000018_xarm_nt3,tiered,fast_gate,8,5,3,0.2,200,152,48,0.76,1.0,0.24
c08_s05_cov100_seed00000018_xarm_nt3,tiered,fast_gate,8,5,3,0.3,400,345,55,0.8625,0.9636363636363636,0.1325
c08_s05_cov100_seed00000018_xarm_nt3,tiered,fast_gate,8,5,3,0.25,200,174,26,0.87,1.0,0.13
c08_s05_cov100_seed00000018_xarm_nt3,tiered,fast_gate,8,5,3,0.4,200,179,21,0.895,0.9523809523809523,0.1
c08_s05_cov100_seed00000018_xarm_nt3,flip,fast_gate,8,5,3,0.4,200,50,150,0.25,1.0,0.75
c08_s05_cov100_seed00000018_xarm_nt3,flip,fast_gate,8,5,3,0.75,200,86,114,0.43,0.7105263157894737,0.405
c08_s05_cov100_seed00000018_xarm_nt3,flip,fast_gate,8,5,3,1.2,200,152,48,0.76,0.0,0.0
c08_s05_cov100_seed00000018_xarm_nt3,flip,fast_gate,8,5,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s05_cov100_seed00000019_xarm_nt3,tiered,fast_gate,8,5,3,0.0,200,0,200,0.0,1.0,1.0
c08_s05_cov100_seed00000019_xarm_nt3,tiered,fast_gate,8,5,3,0.1,800,403,397,0.50375,1.0,0.49625
c08_s05_cov100_seed00000019_xarm_nt3,tiered,fast_gate,8,5,3,0.2,600,468,132,0.78,0.9848484848484849,0.21666666666666667
c08_s05_cov100_seed00000019_xarm_nt3,tiered,fast_gate,8,5,3,0.3,200,145,55,0.725,0.9818181818181818,0.27
c08_s05_cov100_seed00000019_xarm_nt3,tiered,fast_gate,8,5,3,0.4,200,174,26,0.87,1.0,0.13
c08_s05_cov100_seed00000019_xarm_nt3,flip,fast_gate,8,5,3,0.65,200,91,109,0.455,1.0,0.545
c08_s05_cov100_seed00000019_xarm_nt3,flip,fast_gate,8,5,3,0.85,200,106,94,0.53,0.7127659574468085,0.335
c08_s05_cov100_seed00000019_xarm_nt3,flip,fast_gate,8,5,3,1.1,200,90,110,0.45,0.4727272727272727,0.26
c08_s05_cov100_seed00000019_xarm_nt3,flip,fast_gate,8,5,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000000_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,87,313,0.2175,1.0,0.7825
c08_s06_cov100_seed00000000_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,576,224,0.72,1.0,0.28
c08_s06_cov100_seed00000000_xarm_nt3,tiered,fast_gate,8,6,3,0.25,400,361,39,0.9025,1.0,0.0975
c08_s06_cov100_seed00000000_xarm_nt3,tiered,fast_gate,8,6,3,0.35,200,176,24,0.88,1.0,0.12
c08_s06_cov100_seed00000000_xarm_nt3,tiered,fast_gate,8,6,3,0.5,200,183,17,0.915,0.9411764705882353,0.08
c08_s06_cov100_seed00000000_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,124,76,0.62,1.0,0.38
c08_s06_cov100_seed00000000_xarm_nt3,flip,fast_gate,8,6,3,1.35,200,64,136,0.32,0.5661764705882353,0.385
c08_s06_cov100_seed00000000_xarm_nt3,flip,fast_gate,8,6,3,1.5,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000001_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,82,318,0.205,1.0,0.795
c08_s06_cov100_seed00000001_xarm_nt3,tiered,fast_gate,8,6,3,0.1,600,431,169,0.7183333333333334,1.0,0.2816666666666667
c08_s06_cov100_seed00000001_xarm_nt3,tiered,fast_gate,8,6,3,0.25,800,664,136,0.83,1.0,0.17
c08_s06_cov100_seed00000001_xarm_nt3,tiered,fast_gate,8,6,3,0.35,200,185,15,0.925,0.9333333333333333,0.07
c08_s06_cov100_seed00000001_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,93,107,0.465,1.0,0.535
c08_s06_cov100_seed00000001_xarm_nt3,flip,fast_gate,8,6,3,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000002_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,93,307,0.2325,1.0,0.7675
c08_s06_cov100_seed00000002_xarm_nt3,tiered,fast_gate,8,6,3,0.1,600,379,221,0.6316666666666667,1.0,0.36833333333333335
c08_s06_cov100_seed00000002_xarm_nt3,tiered,fast_gate,8,6,3,0.2,200,156,44,0.78,1.0,0.22
c08_s06_cov100_seed00000002_xarm_nt3,tiered,fast_gate,8,6,3,0.3,600,539,61,0.8983333333333333,0.9836065573770492,0.1
c08_s06_cov100_seed00000002_xarm_nt3,tiered,fast_gate,8,6,3,0.25,200,172,28,0.86,0.9642857142857143,0.135
c08_s06_cov100_seed00000002_xarm_nt3,flip,fast_gate,8,6,3,0.65,200,108,92,0.54,1.0,0.46
c08_s06_cov100_seed00000002_xarm_nt3,flip,fast_gate,8,6,3,1.1,200,90,110,0.45,0.6636363636363637,0.365
c08_s06_cov100_seed00000002_xarm_nt3,flip,fast_gate,8,6,3,1.2,200,92,108,0.46,0.5092592592592593,0.275
c08_s06_cov100_seed00000002_xarm_nt3,flip,fast_gate,8,6,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000003_xarm_nt3,tiered,fast_gate,8,6,3,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000003_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,504,296,0.63,1.0,0.37
c08_s06_cov100_seed00000003_xarm_nt3,tiered,fast_gate,8,6,3,0.2,600,522,78,0.87,0.9743589743589743,0.12666666666666668
c08_s06_cov100_seed00000003_xarm_nt3,tiered,fast_gate,8,6,3,0.25,200,184,16,0.92,0.9375,0.075
c08_s06_cov100_seed00000003_xarm_nt3,tiered,fast_gate,8,6,3,0.4,200,183,17,0.915,0.9411764705882353,0.08
c08_s06_cov100_seed00000003_xarm_nt3,flip,fast_gate,8,6,3,0.65,200,94,106,0.47,1.0,0.53
c08_s06_cov100_seed00000003_xarm_nt3,flip,fast_gate,8,6,3,1.1,200,106,94,0.53,0.6702127659574468,0.315
c08_s06_cov100_seed00000003_xarm_nt3,flip,fast_gate,8,6,3,1.3,200,88,112,0.44,0.4375,0.245
c08_s06_cov100_seed00000003_xarm_nt3,flip,fast_gate,8,6,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000004_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,82,318,0.205,1.0,0.795
c08_s06_cov100_seed00000004_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,584,216,0.73,1.0,0.27
c08_s06_cov100_seed00000004_xarm_nt3,tiered,fast_gate,8,6,3,0.25,600,551,49,0.9183333333333333,0.9795918367346939,0.08
c08_s06_cov100_seed00000004_xarm_nt3,tiered,fast_gate,8,6,3,0.35,200,187,13,0.935,0.8461538461538461,0.055
c08_s06_cov100_seed00000004_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,124,76,0.62,1.0,0.38
c08_s06_cov100_seed00000004_xarm_nt3,flip,fast_gate,8,6,3,1.25,200,73,127,0.365,0.4645669291338583,0.295
c08_s06_cov100_seed00000004_xarm_nt3,flip,fast_gate,8,6,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000005_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,90,310,0.225,1.0,0.775
c08_s06_cov100_seed00000005_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,569,231,0.71125,1.0,0.28875
c08_s06_cov100_seed00000005_xarm_nt3,tiered,fast_gate,8,6,3,0.25,800,721,79,0.90125,0.9746835443037974,0.09625
c08_s06_cov100_seed00000005_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,138,62,0.69,1.0,0.31
c08_s06_cov100_seed00000005_xarm_nt3,flip,fast_gate,8,6,3,1.25,200,67,133,0.335,0.48872180451127817,0.325
c08_s06_cov100_seed00000005_xarm_nt3,flip,fast_gate,8,6,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000006_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,96,304,0.24,1.0,0.76
c08_s06_cov100_seed00000006_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,548,252,0.685,1.0,0.315
c08_s06_cov100_seed00000006_xarm_nt3,tiered,fast_gate,8,6,3,0.25,800,701,99,0.87625,1.0,0.12375
c08_s06_cov100_seed00000006_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,91,109,0.455,1.0,0.545
c08_s06_cov100_seed00000006_xarm_nt3,flip,fast_gate,8,6,3,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000007_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,107,293,0.2675,1.0,0.7325
c08_s06_cov100_seed00000007_xarm_nt3,tiered,fast_gate,8,6,3,0.1,600,453,147,0.755,1.0,0.245
c08_s06_cov100_seed00000007_xarm_nt3,tiered,fast_gate,8,6,3,0.15,200,178,22,0.89,1.0,0.11
c08_s06_cov100_seed00000007_xarm_nt3,tiered,fast_gate,8,6,3,0.25,600,553,47,0.9216666666666666,0.9574468085106383,0.075
c08_s06_cov100_seed00000007_xarm_nt3,tiered,fast_gate,8,6,3,0.35,200,187,13,0.935,0.8461538461538461,0.055
c08_s06_cov100_seed00000007_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,103,97,0.515,1.0,0.485
c08_s06_cov100_seed00000007_xarm_nt3,flip,fast_gate,8,6,3,1.35,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000008_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,93,307,0.2325,1.0,0.7675
c08_s06_cov100_seed00000008_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,580,220,0.725,1.0,0.275
c08_s06_cov100_seed00000008_xarm_nt3,tiered,fast_gate,8,6,3,0.25,600,529,71,0.8816666666666667,0.9436619718309859,0.11166666666666666
c08_s06_cov100_seed00000008_xarm_nt3,tiered,fast_gate,8,6,3,0.35,200,187,13,0.935,0.7692307692307693,0.05
c08_s06_cov100_seed00000008_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,134,66,0.67,1.0,0.33
c08_s06_cov100_seed00000008_xarm_nt3,flip,fast_gate,8,6,3,1.25,200,67,133,0.335,0.5939849624060151,0.395
c08_s06_cov100_seed00000008_xarm_nt3,flip,fast_gate,8,6,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000009_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,78,322,0.195,1.0,0.805
c08_s06_cov100_seed00000009_xarm_nt3,tiered,fast_gate,8,6,3,0.1,600,376,224,0.6266666666666667,1.0,0.37333333333333335
c08_s06_cov100_seed00000009_xarm_nt3,tiered,fast_gate,8,6,3,0.25,200,146,54,0.73,1.0,0.27
c08_s06_cov100_seed00000009_xarm_nt3,tiered,fast_gate,8,6,3,0.35,800,697,103,0.87125,0.9902912621359223,0.1275
c08_s06_cov100_seed00000009_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,68,132,0.34,1.0,0.66
c08_s06_cov100_seed00000009_xarm_nt3,flip,fast_gate,8,6,3,0.85,200,83,117,0.415,0.5128205128205128,0.3
c08_s06_cov100_seed00000009_xarm_nt3,flip,fast_gate,8,6,3,1.5,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000010_xarm_nt3,tiered,fast_gate,8,6,3,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000010_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,520,280,0.65,1.0,0.35
c08_s06_cov100_seed00000010_xarm_nt3,tiered,fast_gate,8,6,3,0.15,200,160,40,0.8,1.0,0.2
c08_s06_cov100_seed00000010_xarm_nt3,tiered,fast_gate,8,6,3,0.25,400,358,42,0.895,0.9761904761904762,0.1025
c08_s06_cov100_seed00000010_xarm_nt3,tiered,fast_gate,8,6,3,0.35,200,188,12,0.94,1.0,0.06
c08_s06_cov100_seed00000010_xarm_nt3,tiered,fast_gate,8,6,3,0.5,200,187,13,0.935,0.8461538461538461,0.055
c08_s06_cov100_seed00000010_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,146,54,0.73,1.0,0.27
c08_s06_cov100_seed00000010_xarm_nt3,flip,fast_gate,8,6,3,1.35,200,54,146,0.27,0.4931506849315068,0.36
c08_s06_cov100_seed00000010_xarm_nt3,flip,fast_gate,8,6,3,1.5,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000011_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,102,298,0.255,1.0,0.745
c08_s06_cov100_seed00000011_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,589,211,0.73625,1.0,0.26375
c08_s06_cov100_seed00000011_xarm_nt3,tiered,fast_gate,8,6,3,0.25,800,730,70,0.9125,1.0,0.0875
c08_s06_cov100_seed00000011_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,115,85,0.575,1.0,0.425
c08_s06_cov100_seed00000011_xarm_nt3,flip,fast_gate,8,6,3,1.35,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000012_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,89,311,0.2225,1.0,0.7775
c08_s06_cov100_seed00000012_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,567,233,0.70875,1.0,0.29125
c08_s06_cov100_seed00000012_xarm_nt3,tiered,fast_gate,8,6,3,0.25,400,348,52,0.87,0.9615384615384616,0.125
c08_s06_cov100_seed00000012_xarm_nt3,tiered,fast_gate,8,6,3,0.35,200,182,18,0.91,1.0,0.09
c08_s06_cov100_seed00000012_xarm_nt3,tiered,fast_gate,8,6,3,0.5,200,183,17,0.915,0.8823529411764706,0.075
c08_s06_cov100_seed00000012_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,136,64,0.68,1.0,0.32
c08_s06_cov100_seed00000012_xarm_nt3,flip,fast_gate,8,6,3,1.25,200,75,125,0.375,0.488,0.305
c08_s06_cov100_seed00000012_xarm_nt3,flip,fast_gate,8,6,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000013_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,102,298,0.255,1.0,0.745
c08_s06_cov100_seed00000013_xarm_nt3,tiered,fast_gate,8,6,3,0.1,600,436,164,0.7266666666666667,1.0,0.2733333333333333
c08_s06_cov100_seed00000013_xarm_nt3,tiered,fast_gate,8,6,3,0.25,800,709,91,0.88625,0.978021978021978,0.11125
c08_s06_cov100_seed00000013_xarm_nt3,tiered,fast_gate,8,6,3,0.3,200,184,16,0.92,0.875,0.07
c08_s06_cov100_seed00000013_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,102,98,0.51,1.0,0.49
c08_s06_cov100_seed00000013_xarm_nt3,flip,fast_gate,8,6,3,1.35,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000014_xarm_nt3,tiered,fast_gate,8,6,3,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000014_xarm_nt3,tiered,fast_gate,8,6,3,0.1,1000,610,390,0.61,1.0,0.39
c08_s06_cov100_seed00000014_xarm_nt3,tiered,fast_gate,8,6,3,0.25,800,684,116,0.855,0.9827586206896551,0.1425
c08_s06_cov100_seed00000014_xarm_nt3,flip,fast_gate,8,6,3,0.5,200,60,140,0.3,1.0,0.7
c08_s06_cov100_seed00000014_xarm_nt3,flip,fast_gate,8,6,3,1.1,200,131,69,0.655,0.0,0.0
c08_s06_cov100_seed00000014_xarm_nt3,flip,fast_gate,8,6,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s06_cov100_seed00000015_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,102,298,0.255,1.0,0.745
c08_s06_cov100_seed00000015_xarm_nt3,tiered,fast_gate,8,6,3,0.1,600,438,162,0.73,1.0,0.27
c08_s06_cov100_seed00000015_xarm_nt3,tiered,fast_gate,8,6,3,0.25,1000,913,87,0.913,0.9655172413793104,0.084
c08_s06_cov100_seed00000015_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,102,98,0.51,1.0,0.49
c08_s06_cov100_seed00000015_xarm_nt3,flip,fast_gate,8,6,3,1.35,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000016_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,86,314,0.215,1.0,0.785
c08_s06_cov100_seed00000016_xarm_nt3,tiered,fast_gate,8,6,3,0.1,600,401,199,0.6683333333333333,1.0,0.33166666666666667
c08_s06_cov100_seed00000016_xarm_nt3,tiered,fast_gate,8,6,3,0.15,200,164,36,0.82,1.0,0.18
c08_s06_cov100_seed00000016_xarm_nt3,tiered,fast_gate,8,6,3,0.25,600,530,70,0.8833333333333333,1.0,0.11666666666666667
c08_s06_cov100_seed00000016_xarm_nt3,tiered,fast_gate,8,6,3,0.35,200,183,17,0.915,1.0,0.085
c08_s06_cov100_seed00000016_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,99,101,0.495,1.0,0.505
c08_s06_cov100_seed00000016_xarm_nt3,flip,fast_gate,8,6,3,1.1,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000017_xarm_nt3,tiered,fast_gate,8,6,3,0.0,200,0,200,0.0,1.0,1.0
c08_s06_cov100_seed00000017_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,522,278,0.6525,1.0,0.3475
c08_s06_cov100_seed00000017_xarm_nt3,tiered,fast_gate,8,6,3,0.25,400,347,53,0.8675,1.0,0.1325
c08_s06_cov100_seed00000017_xarm_nt3,tiered,fast_gate,8,6,3,0.35,400,366,34,0.915,0.9705882352941176,0.0825
c08_s06_cov100_seed00000017_xarm_nt3,tiered,fast_gate,8,6,3,0.5,200,183,17,0.915,0.9411764705882353,0.08
c08_s06_cov100_seed00000017_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,139,61,0.695,1.0,0.305
c08_s06_cov100_seed00000017_xarm_nt3,flip,fast_gate,8,6,3,1.35,200,72,128,0.36,0.5078125,0.325
c08_s06_cov100_seed00000017_xarm_nt3,flip,fast_gate,8,6,3,1.5,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000018_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,105,295,0.2625,1.0,0.7375
c08_s06_cov100_seed00000018_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,601,199,0.75125,1.0,0.24875
c08_s06_cov100_seed00000018_xarm_nt3,tiered,fast_gate,8,6,3,0.25,600,545,55,0.9083333333333333,0.9818181818181818,0.09
c08_s06_cov100_seed00000018_xarm_nt3,tiered,fast_gate,8,6,3,0.35,200,190,10,0.95,1.0,0.05
c08_s06_cov100_seed00000018_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,102,98,0.51,1.0,0.49
c08_s06_cov100_seed00000018_xarm_nt3,flip,fast_gate,8,6,3,1.35,200,0,200,0.0,0.0,0.0
c08_s06_cov100_seed00000019_xarm_nt3,tiered,fast_gate,8,6,3,0.0,400,95,305,0.2375,1.0,0.7625
c08_s06_cov100_seed00000019_xarm_nt3,tiered,fast_gate,8,6,3,0.1,800,596,204,0.745,1.0,0.255
c08_s06_cov100_seed00000019_xarm_nt3,tiered,fast_gate,8,6,3,0.25,600,528,72,0.88,0.9305555555555556,0.11166666666666666
c08_s06_cov100_seed00000019_xarm_nt3,tiered,fast_gate,8,6,3,0.35,200,186,14,0.93,0.7857142857142857,0.055
c08_s06_cov100_seed00000019_xarm_nt3,flip,fast_gate,8,6,3,0.75,200,139,61,0.695,1.0,0.305
c08_s06_cov100_seed00000019_xarm_nt3,flip,fast_gate,8,6,3,1.25,200,66,134,0.33,0.43283582089552236,0.29
c08_s06_cov100_seed00000019_xarm_nt3,flip,fast_gate,8,6,3,unresolved_all_contradictory,200,200,0,1.0,,0.0
c08_s07_cov100_seed00000000_xarm_nt3,tiered,fast_gate,8,7,3,0.0,400,92,308,0.23,1.0,0.77
c08_s07_cov100_seed00000000_xarm_nt3,tiered,fast_gate,8,7,3,0.1,800,616,184,0.77,1.0,0.23
c08_s07_cov100_seed00000000_xarm_nt3,tiered,fast_gate,8,7,3,0.25,800,728,72,0.91,1.0,0.09
c08_s07_cov100_seed00000000_xarm_nt3,flip,fast_gate,8,7,3,0.75,200,110,90,0.55,1.0,0.45
c08_s07_cov100_seed00000000_xarm_nt3,flip,fast_gate,8,7,3,1.35,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000001_xarm_nt3,tiered,fast_gate,8,7,3,0.0,400,98,302,0.245,1.0,0.755
c08_s07_cov100_seed00000001_xarm_nt3,tiered,fast_gate,8,7,3,0.1,1000,790,210,0.79,1.0,0.21
c08_s07_cov100_seed00000001_xarm_nt3,tiered,fast_gate,8,7,3,0.25,400,369,31,0.9225,1.0,0.0775
c08_s07_cov100_seed00000001_xarm_nt3,tiered,fast_gate,8,7,3,0.4,200,190,10,0.95,1.0,0.05
c08_s07_cov100_seed00000001_xarm_nt3,flip,fast_gate,8,7,3,0.75,200,101,99,0.505,1.0,0.495
c08_s07_cov100_seed00000001_xarm_nt3,flip,fast_gate,8,7,3,1.35,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000002_xarm_nt3,tiered,fast_gate,8,7,3,0.0,400,90,310,0.225,1.0,0.775
c08_s07_cov100_seed00000002_xarm_nt3,tiered,fast_gate,8,7,3,0.1,800,623,177,0.77875,1.0,0.22125
c08_s07_cov100_seed00000002_xarm_nt3,tiered,fast_gate,8,7,3,0.25,800,738,62,0.9225,0.9838709677419355,0.07625
c08_s07_cov100_seed00000002_xarm_nt3,flip,fast_gate,8,7,3,0.75,200,96,104,0.48,1.0,0.52
c08_s07_cov100_seed00000002_xarm_nt3,flip,fast_gate,8,7,3,1.35,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000003_xarm_nt3,tiered,fast_gate,8,7,3,0.0,400,79,321,0.1975,1.0,0.8025
c08_s07_cov100_seed00000003_xarm_nt3,tiered,fast_gate,8,7,3,0.1,600,440,160,0.7333333333333333,1.0,0.26666666666666666
c08_s07_cov100_seed00000003_xarm_nt3,tiered,fast_gate,8,7,3,0.25,1000,886,114,0.886,0.9912280701754386,0.113
c08_s07_cov100_seed00000003_xarm_nt3,flip,fast_gate,8,7,3,0.75,200,94,106,0.47,1.0,0.53
c08_s07_cov100_seed00000003_xarm_nt3,flip,fast_gate,8,7,3,1.35,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000004_xarm_nt3,tiered,fast_gate,8,7,3,0.0,400,102,298,0.255,1.0,0.745
c08_s07_cov100_seed00000004_xarm_nt3,tiered,fast_gate,8,7,3,0.1,800,613,187,0.76625,1.0,0.23375
c08_s07_cov100_seed00000004_xarm_nt3,tiered,fast_gate,8,7,3,0.25,600,544,56,0.9066666666666666,1.0,0.09333333333333334
c08_s07_cov100_seed00000004_xarm_nt3,tiered,fast_gate,8,7,3,0.35,200,189,11,0.945,1.0,0.055
c08_s07_cov100_seed00000004_xarm_nt3,flip,fast_gate,8,7,3,0.75,200,104,96,0.52,1.0,0.48
c08_s07_cov100_seed00000004_xarm_nt3,flip,fast_gate,8,7,3,1.35,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000005_xarm_nt3,tiered,fast_gate,8,7,3,0.0,400,95,305,0.2375,1.0,0.7625
c08_s07_cov100_seed00000005_xarm_nt3,tiered,fast_gate,8,7,3,0.1,1000,786,214,0.786,1.0,0.214
c08_s07_cov100_seed00000005_xarm_nt3,tiered,fast_gate,8,7,3,0.25,400,378,22,0.945,1.0,0.055
c08_s07_cov100_seed00000005_xarm_nt3,tiered,fast_gate,8,7,3,0.4,200,184,16,0.92,1.0,0.08
c08_s07_cov100_seed00000005_xarm_nt3,flip,fast_gate,8,7,3,0.75,200,102,98,0.51,1.0,0.49
c08_s07_cov100_seed00000005_xarm_nt3,flip,fast_gate,8,7,3,1.35,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000006_xarm_nt3,tiered,fast_gate,8,7,3,0.0,400,89,311,0.2225,1.0,0.7775
c08_s07_cov100_seed00000006_xarm_nt3,tiered,fast_gate,8,7,3,0.1,800,614,186,0.7675,1.0,0.2325
c08_s07_cov100_seed00000006_xarm_nt3,tiered,fast_gate,8,7,3,0.25,400,357,43,0.8925,1.0,0.1075
c08_s07_cov100_seed00000006_xarm_nt3,tiered,fast_gate,8,7,3,0.3,200,182,18,0.91,1.0,0.09
c08_s07_cov100_seed00000006_xarm_nt3,tiered,fast_gate,8,7,3,0.5,200,190,10,0.95,1.0,0.05
c08_s07_cov100_seed00000006_xarm_nt3,flip,fast_gate,8,7,3,0.75,200,99,101,0.495,1.0,0.505
c08_s07_cov100_seed00000006_xarm_nt3,flip,fast_gate,8,7,3,1.35,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000007_xarm_nt3,tiered,fast_gate,8,7,3,0.0,400,101,299,0.2525,1.0,0.7475
c08_s07_cov100_seed00000007_xarm_nt3,tiered,fast_gate,8,7,3,0.1,600,449,151,0.7483333333333333,1.0,0.25166666666666665
c08_s07_cov100_seed00000007_xarm_nt3,tiered,fast_gate,8,7,3,0.25,800,734,66,0.9175,0.9848484848484849,0.08125
c08_s07_cov100_seed00000007_xarm_nt3,tiered,fast_gate,8,7,3,0.15,200,184,16,0.92,1.0,0.08
c08_s07_cov100_seed00000007_xarm_nt3,flip,fast_gate,8,7,3,0.75,200,101,99,0.505,1.0,0.495
c08_s07_cov100_seed00000007_xarm_nt3,flip,fast_gate,8,7,3,1.35,200,0,200,0.0,0.0,0.0
c08_s07_cov100_seed00000008_xarm_nt3,tiered,fast_gate,8,7,3,0.0,400,99,301,0.2475,1.0,0.7525
c08_s07_cov100_seed00000008_xarm_nt3,tiered,fast_gate,8,7,3,0.1,800,622,178,0.7775,1.0,0.2225
c08_s07_cov100_seed00000008_xarm_nt3,tiered,fast_gate,8,7,3,0.25,600,550,50,0.9166666666666666,1.0,0.08333333333333333
c08_s07_cov100_seed00000008_xarm_nt3,tiered,fast_gate,8,7,3,0.3,200,188,12,0.94,1.0,0.06
c08_s07_cov100_seed00000008_xarm_nt3,flip,fast_gate,8,7,3,0.75,200,93,107,0.465,1.0,0.535
