instance_id,generator,generator_params_json,n,seed,knows_fraction,corruption_name,corruption_rate,n_undirected_cpdag,n_k0,x,y,z_size,z,r_val,r_val_method,r_val_seconds,r_val_exact,theta_z,tau_true,beta_top,r0_d,staircase_json,traversal_limit_d,monotone_violation,k_false,realised_error_effect,beta_up_at_kfalse,beta_up_at_kfalse_is_lower_bound,certificate_holds,conservativeness_ratio,staircase_shape,staircase_n_distinct,staircase_total_rise,cost_incremental_seconds,cost_incremental_states,cost_incremental_shells,cost_incremental_radius,cost_bisection_seconds,cost_bisection_states,cost_bisection_shells,cost_bisection_radius,cost_disagreement,cost_greedy_seconds,cost_greedy_states,cost_greedy_radius,cost_greedy_tight,states_saved_subsample,states_saved_below_rval,old_reps_subsample,old_r_eps_json,old_new_disagree_count,old_new_disagree_direction,old_mean_abs_bias_monotone,status,notes,timing_total_seconds,r_eps_0.01,r_eps_0.02,r_eps_0.05,r_eps_0.1,r_eps_0.25,r_eps_0.5,r_eps_1
inst_011502,erdos_renyi,"{""edge_prob"": 0.5}",10,20272418,0.7,flip,0.3,1,1,V7,V1,2,V5|V8,1,local_up_fast,0.00010616699000820518,True,1.1025503399932746,1.1025503399932743,0.6253321336319735,1,"[[0, 0.0], [1, 0.6253321336319735]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.6253321336319735,4.041599459014833e-05,1,1,-1,3.762499545700848e-05,1,1,-1,False,3.8790982216596603e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.0006035830010659993,1,1,1,1,1,1,-1
inst_011511,erdos_renyi,"{""edge_prob"": 0.5}",12,20272427,0.4,omit,0.3,2,1,V00,V03,2,V08|V10,1,local_up_fast,0.00015987499500624835,True,-0.24334514078387268,-0.24334514078387248,0.4169651864331149,1,"[[0, 0.0], [1, 0.4169651864331149]]",1,False,0,1.942890293094024e-16,0.0,False,True,nan,step,2,0.4169651864331149,0.00012537502334453166,1,1,1,0.00012208300177007914,2,2,1,False,7.449998520314693e-05,1,1,True,False,-1,False,,-1,,,ok,,0.0009369159815832973,1,1,1,1,1,1,1
inst_011512,erdos_renyi,"{""edge_prob"": 0.5}",12,20272428,0.7,none,0.0,3,2,V01,V10,2,V02|V06,1,local_up_fast,0.0002197090070694685,True,0.3687646094614112,0.3687646094614111,0.020409890401456132,1,"[[0, 0.0], [1, 0.020409890401456132], [2, 0.020409890401456132]]",2,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.020409890401456132,0.00011020898818969727,1,1,-1,0.00010666699381545186,1,1,-1,False,0.00033295797766186297,3,-1,True,False,-1,False,,-1,,,ok,,0.001717500010272488,1,1,1,-1,-1,-1,-1
inst_011584,scale_free,"{""m_attach"": 2}",6,20272500,0.7,none,0.0,3,3,V0,V3,2,V2|V5,2,local_up_fast,0.00016274998779408634,True,-2.1210864708851807,-2.1210864708851807,0.13276222928495374,2,"[[0, 0.0], [1, 0.0], [2, 0.13276222928495374], [3, 0.13276222928495374]]",3,False,0,0.0,0.0,False,True,nan,step,2,0.13276222928495374,4.9124995712190866e-05,1,1,-1,4.90829988848418e-05,1,1,-1,False,0.0003326250007376075,6,-1,True,False,-1,False,,-1,,,ok,,0.0011391669977456331,2,2,2,-1,-1,-1,-1
inst_011589,scale_free,"{""m_attach"": 2}",6,20272505,1.0,flip,0.15,2,2,V5,V0,3,V1|V2|V4,1,local_up_fast,6.3000014051795e-05,True,1.7927320744996766,1.7927320744996764,0.9968271732167208,1,"[[0, 0.0], [1, 0.9968271732167208], [2, 0.9968271732167208]]",2,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.9968271732167208,3.0916009563952684e-05,1,1,-1,2.891701296903193e-05,1,1,-1,False,0.00010608299635350704,3,-1,True,False,-1,False,,-1,,,ok,,0.0005634579865727574,1,1,1,1,1,1,-1
inst_011593,scale_free,"{""m_attach"": 2}",7,20272509,0.4,flip,0.15,4,4,V2,V0,1,V6,2,local_up_fast,0.00023804200463928282,True,-1.1512285755926772,-1.1512285755926772,0.38895236546572853,2,"[[0, 0.0], [1, 0.0], [2, 0.38895236546572853], [3, 0.38895236546572853], [4, 0.38895236546572853]]",4,False,0,0.0,0.0,False,True,nan,step,2,0.38895236546572853,7.654199725948274e-05,1,1,-1,7.20410025678575e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.007402791990899,2,2,2,2,2,-1,-1
inst_011601,scale_free,"{""m_attach"": 2}",7,20272517,1.0,flip,0.15,4,4,V5,V0,2,V3|V6,2,local_up_fast,0.00020720899919979274,True,1.6234137196182348,1.6234137196182352,1.5112462022153985,2,"[[0, 0.0], [1, 0.0], [2, 0.11216751740283626], [3, 1.5112462022153985], [4, 1.5112462022153985]]",4,False,1,4.440892098500626e-16,0.0,False,True,nan,ramp,3,1.5112462022153985,0.00017429201398044825,1,1,-1,0.00016820800374262035,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.00833841599524,2,2,2,3,3,3,-1
inst_011602,scale_free,"{""m_attach"": 2}",7,20272518,1.0,flip,0.3,2,2,V4,V3,1,V5,1,local_up_fast,8.895900100469589e-05,True,1.5712276600539967,1.4735879348285095,0.09763972522548747,1,"[[0, 0.0], [1, 0.09763972522548747], [2, 0.09763972522548747]]",2,False,1,0.09763972522548725,0.09763972522548747,False,True,0.9999999999999978,step,2,0.09763972522548747,4.654098302125931e-05,1,1,-1,4.562499816529453e-05,1,1,-1,False,0.00016333299572579563,3,-1,True,False,-1,False,,-1,,,ok,,0.0008103330037556589,1,1,1,-1,-1,-1,-1
inst_011603,scale_free,"{""m_attach"": 2}",7,20272519,1.0,omit,0.3,4,4,V6,V2,5,V0|V1|V3|V4|V5,2,local_up_fast,0.00019995798356831074,True,0.734368390056621,0.7343683900566204,1.3643526658984326,2,"[[0, 0.0], [1, 0.0], [2, 1.3643526658984326]]",2,False,0,6.661338147750939e-16,0.0,False,True,nan,step,2,1.3643526658984326,0.0006316250073723495,6,1,2,0.0009684999822638929,11,3,2,False,0.0007290829962585121,9,3,False,False,-1,False,,-1,,,ok,,0.0034157079935539514,2,2,2,2,2,2,2
inst_011607,scale_free,"{""m_attach"": 2}",8,20272523,0.4,omit,0.3,3,3,V3,V5,1,V2,2,local_up_fast,0.00018616599845699966,True,-1.1662665358447162,-1.1662665358447162,1.5686917790476884,2,"[[0, 0.0], [1, 0.0], [2, 0.058854341653953535], [3, 1.5686917790476884]]",3,False,0,0.0,0.0,False,True,nan,ramp,3,1.5686917790476884,0.0004986659914720803,4,2,3,0.0005755419842898846,5,3,3,False,0.0004852079728152603,6,3,True,False,-1,False,,-1,,,ok,,0.0025434170092921704,2,2,2,3,3,3,3
inst_011610,scale_free,"{""m_attach"": 2}",8,20272526,0.7,flip,0.3,1,1,V0,V2,3,V1|V4|V5,1,local_up_fast,0.00016583400429226458,True,-0.7983109517618121,-0.7983109517618121,0.42691111603397525,1,"[[0, 0.0], [1, 0.42691111603397525]]",1,False,0,0.0,0.0,False,True,nan,step,2,0.42691111603397525,3.416699473746121e-05,1,1,-1,3.216598997823894e-05,1,1,-1,False,3.329099854454398e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.0005702079797629267,1,1,1,1,1,1,-1
inst_011612,scale_free,"{""m_attach"": 2}",8,20272528,1.0,none,0.0,5,5,V4,V3,2,V0|V7,1,local_up_fast,0.00014120800187811255,True,1.4586509112682533,1.458650911268253,0.12837260080804747,1,"[[0, 0.0], [1, 0.12837260080804747], [2, 0.12837260080804747], [3, 0.12837260080804747], [4, 0.12837260080804747], [5, 0.12837260080804747]]",5,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.12837260080804747,0.0004925000248476863,1,1,-1,0.0004822080081794411,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.00808266599779,1,1,1,-1,-1,-1,-1
inst_011658,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",7,20272574,0.7,flip,0.3,4,4,V1,V0,3,V4|V5|V6,3,local_up_fast,0.0004269170167390257,True,-0.7498971482274649,-0.7498971482274646,0.27393206603644693,3,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.27393206603644693], [4, 0.27393206603644693]]",4,False,1,3.3306690738754696e-16,0.0,False,True,nan,step,2,0.27393206603644693,7.562499376945198e-05,1,1,-1,7.312500383704901e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.00853104199632,3,3,3,3,3,-1,-1
inst_011665,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",8,20272581,0.4,flip,0.15,3,1,V1,V7,1,V0,1,local_up_fast,0.00011312498827464879,True,0.8179666192019222,0.8179666192019223,0.3604464362778221,1,"[[0, 0.0], [1, 0.3604464362778221]]",1,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.3604464362778221,5.641698953695595e-05,1,1,-1,5.370800499804318e-05,1,1,-1,False,5.616698763333261e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.0006647080008406192,1,1,1,1,1,-1,-1
inst_011673,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",8,20272589,1.0,flip,0.15,4,4,V4,V6,2,V0|V1,2,local_up_fast,0.00028904201462864876,True,0.39492930471418425,0.3949293047141845,1.00894405123556,2,"[[0, 0.0], [1, 0.0], [2, 1.00894405123556]]",2,False,1,2.7755575615628914e-16,0.0,False,True,nan,step,2,1.00894405123556,0.0005813749739900231,6,1,2,0.0008974579977802932,11,3,2,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.006893500016304,2,2,2,2,2,2,2
inst_011770,erdos_renyi,"{""edge_prob"": 0.25}",6,20272686,1.0,flip,0.3,4,4,V0,V4,1,V1,3,local_up_fast,0.00033158299629576504,True,-0.9965927485769148,-0.9965927485769148,0.16817773668737257,3,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.16817773668737257], [4, 0.16817773668737257]]",4,False,1,0.0,0.0,False,True,nan,step,2,0.16817773668737257,6.145899533294141e-05,1,1,-1,5.704100476577878e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008192291978048,3,3,3,3,-1,-1,-1
inst_011781,erdos_renyi,"{""edge_prob"": 0.25}",7,20272697,1.0,flip,0.15,5,5,V4,V3,1,V1,3,local_up_fast,0.000544749986147508,True,1.4830944699639173,1.483094469963918,1.168670058249117,3,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 1.168670058249117], [4, 1.168670058249117], [5, 1.168670058249117]]",5,False,1,6.661338147750939e-16,0.0,False,True,nan,step,2,1.168670058249117,8.437500218860805e-05,1,1,-1,8.066699956543744e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009531458985293,3,3,3,3,3,3,-1
inst_011790,erdos_renyi,"{""edge_prob"": 0.25}",8,20272706,0.7,flip,0.3,3,2,V7,V6,1,V2,1,local_up_fast,9.14999982342124e-05,True,1.1275219595684025,1.399719528982841,1.1275219595684016,1,"[[0, 0.0], [1, 0.6495202112571683], [2, 1.1275219595684016]]",2,False,1,0.2721975694144385,0.6495202112571683,False,True,0.41907482584351136,ramp,3,1.1275219595684016,0.0002262079797219485,1,1,-1,0.0001324159966316074,1,1,-1,False,0.0002787080011330545,3,-1,True,False,-1,False,,-1,,,ok,,0.0014942499983590096,1,1,1,1,1,1,-1
inst_011802,erdos_renyi,"{""edge_prob"": 0.25}",10,20272718,0.7,flip,0.3,3,3,V2,V0,1,V1,1,local_up_fast,0.00011324998922646046,True,0.8014895341749626,0.4174691867381919,0.38402034743677055,1,"[[0, 0.0], [1, 0.38402034743677055], [2, 0.38402034743677055], [3, 0.38402034743677055]]",3,False,1,0.3840203474367707,0.38402034743677055,False,True,1.0000000000000004,step,2,0.38402034743677055,4.62090247310698e-05,1,1,-1,4.5374996261671185e-05,1,1,-1,False,0.0004423749924171716,6,-1,True,False,-1,False,,-1,,,ok,,0.0014444580010604113,1,1,1,1,1,-1,-1
inst_011818,erdos_renyi,"{""edge_prob"": 0.25}",12,20272734,1.0,flip,0.3,3,3,V06,V11,2,V03|V07,1,local_up_fast,0.00015924999024719,True,-1.2748453790869414,-1.2748453790869403,1.2748453790869414,1,"[[0, 0.0], [1, 1.2748453790869414], [2, 1.2748453790869414], [3, 1.2748453790869414]]",3,False,1,1.1102230246251565e-15,1.2748453790869414,False,True,8.708687679601668e-16,step,2,1.2748453790869414,5.066700396127999e-05,1,1,-1,4.7416979214176536e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009448708005948,1,1,1,1,1,1,-1
inst_011832,erdos_renyi,"{""edge_prob"": 0.35}",7,20272748,0.4,none,0.0,3,1,V3,V4,2,V0|V5,1,local_up_fast,7.837498560547829e-05,True,0.7086458371756282,0.7086458371756286,0.4564360884722384,1,"[[0, 0.0], [1, 0.4564360884722384]]",1,False,0,3.3306690738754696e-16,0.0,False,True,nan,step,2,0.4564360884722384,4.2499974370002747e-05,1,1,-1,3.9583013858646154e-05,1,1,-1,False,3.962501068599522e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.0005033329944126308,1,1,1,1,1,1,-1
inst_011833,erdos_renyi,"{""edge_prob"": 0.35}",7,20272749,0.4,flip,0.15,4,4,V6,V2,1,V5,3,local_up_fast,0.00023391598369926214,True,-1.0095567305834356,-1.0095567305834356,0.6259568186612017,3,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.6259568186612015], [4, 0.6259568186612017]]",4,False,0,0.0,0.0,False,True,nan,step,2,0.6259568186612017,0.00013800000306218863,1,1,-1,0.00013620802201330662,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009125375014264,3,3,3,3,3,3,-1
inst_011837,erdos_renyi,"{""edge_prob"": 0.35}",7,20272753,0.7,flip,0.15,3,2,V6,V0,3,V1|V2|V4,1,local_up_fast,0.0001000420015770942,True,-1.1876798977165612,-1.187679897716561,0.4775830770632208,1,"[[0, 0.0], [1, 0.4775830770632208], [2, 0.4775830770632208]]",2,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.4775830770632208,4.616699879989028e-05,1,1,-1,4.2625004425644875e-05,1,1,-1,False,0.00014700001338496804,3,-1,True,True,1,False,,-1,,,ok,,0.0008181669982150197,1,1,1,1,1,-1,-1
inst_011863,erdos_renyi,"{""edge_prob"": 0.35}",10,20272779,0.7,omit,0.3,4,2,V1,V7,3,V3|V5|V8,1,local_up_fast,0.00025841599563136697,True,-0.14124145724027973,-0.1412414572402798,0.0989830150839073,1,"[[0, 0.0], [1, 0.0989830150839073], [2, 0.0989830150839073]]",2,False,0,8.326672684688674e-17,0.0,False,True,nan,step,2,0.0989830150839073,0.00025837498833425343,1,1,-1,0.00026854098541662097,1,1,-1,False,0.0006827079923823476,3,-1,True,False,-1,False,,-1,,,ok,,0.002898875012760982,1,1,1,1,1,1,-1
inst_011864,erdos_renyi,"{""edge_prob"": 0.35}",10,20272780,1.0,none,0.0,3,3,V7,V3,4,V0|V4|V6|V9,1,local_up_fast,0.00011404100223444402,True,0.281181122033932,0.28118112203393203,0.25164847384495476,1,"[[0, 0.0], [1, 0.25164847384495476], [2, 0.25164847384495476], [3, 0.25164847384495476]]",3,False,0,5.551115123125783e-17,0.0,False,True,nan,step,2,0.25164847384495476,7.208299939520657e-05,1,1,-1,7.049998384900391e-05,1,1,-1,False,0.0005595000111497939,6,-1,True,False,-1,False,,-1,,,ok,,0.00181200000224635,1,1,1,1,1,1,-1
inst_011878,erdos_renyi,"{""edge_prob"": 0.35}",12,20272794,1.0,flip,0.3,5,5,V02,V03,1,V11,1,local_up_fast,0.0003705830022227019,True,-0.588257762714515,-0.3809902532907614,0.5882577627145151,1,"[[0, 0.0], [1, 0.5882577627145151]]",1,False,2,0.2072675094237536,0.5882577627145151,True,True,0.3523413077752137,step,2,0.5882577627145151,0.001511916983872652,3,1,1,0.007505708985263482,18,4,1,False,0.0013917500036768615,5,1,True,False,-1,False,,-1,,,ok,,0.012972374999662861,1,1,1,1,1,1,1
inst_011879,erdos_renyi,"{""edge_prob"": 0.35}",12,20272795,1.0,omit,0.3,1,1,V01,V08,3,V02|V06|V10,1,local_up_fast,0.0001266250037588179,True,1.263777544457009,1.2637775444570087,0.7856132914294155,1,"[[0, 0.0], [1, 0.7856132914294155]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.7856132914294155,4.1624996811151505e-05,1,1,-1,4.0166982216760516e-05,1,1,-1,False,4.1166989831253886e-05,1,-1,True,False,-1,False,,-1,,,ok,,0.0006549159879796207,1,1,1,1,1,1,-1
inst_011883,erdos_renyi,"{""edge_prob"": 0.5}",6,20272799,0.4,omit,0.3,3,1,V1,V4,2,V0|V5,1,local_up_fast,9.095799759961665e-05,True,-1.2995569360538244,-1.2995569360538244,0.8786352220325934,1,"[[0, 0.0], [1, 0.8786352220325934]]",1,False,0,0.0,0.0,False,True,nan,step,2,0.8786352220325934,0.00012199999764561653,1,1,-1,0.0001153330085799098,1,1,-1,False,0.00011233301484026015,1,-1,True,False,-1,False,,-1,,,ok,,0.0009445409814361483,1,1,1,1,1,1,-1
inst_011886,erdos_renyi,"{""edge_prob"": 0.5}",6,20272802,0.7,flip,0.3,3,3,V1,V3,1,V0,1,local_up_fast,0.00010412500705569983,True,-0.59981866632843,-0.6161296592809898,0.8607682812918227,1,"[[0, 0.0], [1, 0.8607682812918227]]",1,False,2,0.01631099295255989,0.8607682812918227,True,True,0.018949342473540843,step,2,0.8607682812918227,0.0003466669877525419,3,1,1,0.0006263329996727407,7,3,1,False,0.00019837499712593853,3,1,True,False,-1,False,,-1,,,ok,,0.0018694589962251484,1,1,1,1,1,1,1
inst_011891,erdos_renyi,"{""edge_prob"": 0.5}",6,20272807,1.0,omit,0.3,3,2,V0,V1,2,V4|V5,2,local_up_fast,0.00015112501569092274,True,0.4919882296042419,0.4919882296042417,0.2659957817869096,2,"[[0, 0.0], [1, 0.0], [2, 0.2659957817869096]]",2,False,0,1.6653345369377348e-16,0.0,False,True,nan,step,2,0.2659957817869096,4.754198016598821e-05,1,1,-1,4.675000673159957e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008175166003639,2,2,2,2,2,2,-1
inst_011897,erdos_renyi,"{""edge_prob"": 0.5}",7,20272813,0.7,flip,0.15,3,2,V4,V6,2,V1|V5,1,local_up_fast,0.0001138330262620002,True,-0.8702150858586719,-0.8702150858586718,0.48393548579026097,1,"[[0, 0.0], [1, 0.48393548579026097], [2, 0.48393548579026097]]",2,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.48393548579026097,5.062500713393092e-05,1,1,-1,4.966699634678662e-05,1,1,-1,False,0.0001409579999744892,3,-1,True,True,1,False,,-1,,,ok,,0.0008251669933088124,1,1,1,1,1,1,-1
inst_011899,erdos_renyi,"{""edge_prob"": 0.5}",7,20272815,0.7,omit,0.3,6,4,V1,V6,2,V0|V2,1,local_up_fast,0.000208500016015023,True,-2.217338818268751,-2.2173388182687503,0.7834310570396839,1,"[[0, 0.0], [1, 0.7316494817271773], [2, 0.7316494817271773], [3, 0.7834310570396839], [4, 0.7834310570396839]]",4,False,0,4.440892098500626e-16,0.0,False,True,nan,ramp,3,0.7834310570396839,0.00023154201335273683,1,1,-1,0.0002281250199303031,1,1,-1,False,0.001847790990723297,10,-1,True,False,-1,False,,-1,,,ok,,0.005817999975988641,1,1,1,1,1,-1,-1
inst_011910,erdos_renyi,"{""edge_prob"": 0.5}",8,20272826,0.7,flip,0.3,2,1,V2,V4,3,V0|V1|V5,1,local_up_fast,0.00011566700413823128,True,-0.3035720660590979,-0.3035720660590965,3.176379238418197,1,"[[0, 0.0], [1, 3.176379238418197]]",1,False,0,1.4432899320127035e-15,0.0,False,True,nan,step,2,3.176379238418197,0.00011995798558928072,1,1,1,0.00011562497820705175,2,2,1,False,5.4958974942564964e-05,1,1,True,False,-1,False,,-1,,,ok,,0.0008415000047534704,1,1,1,1,1,1,1
inst_011912,erdos_renyi,"{""edge_prob"": 0.5}",8,20272828,1.0,none,0.0,2,2,V2,V7,2,V3|V6,1,local_up_fast,9.43340128287673e-05,True,2.913552294024181,2.913552294024183,0.1076896816001387,1,"[[0, 0.0], [1, 0.1076896816001387], [2, 0.1076896816001387]]",2,False,0,1.7763568394002505e-15,0.0,False,True,nan,step,2,0.1076896816001387,3.833300434052944e-05,1,1,-1,3.737499355338514e-05,1,1,-1,False,0.00013945798855274916,3,-1,True,False,-1,False,,-1,,,ok,,0.000723167002433911,1,1,-1,-1,-1,-1,-1
inst_011914,erdos_renyi,"{""edge_prob"": 0.5}",8,20272830,1.0,flip,0.3,3,3,V7,V5,4,V0|V1|V3|V6,2,local_up_fast,0.00027033299556933343,True,1.1004438674732462,1.1004438674732457,0.572595108026988,2,"[[0, 0.0], [1, 0.0], [2, 0.572595108026988], [3, 0.572595108026988]]",3,False,1,4.440892098500626e-16,0.0,False,True,nan,step,2,0.572595108026988,5.4249976528808475e-05,1,1,-1,5.154198152013123e-05,1,1,-1,False,0.0004090839938726276,6,-1,True,False,-1,False,,-1,,,ok,,0.0013723750016652048,2,2,2,2,2,2,-1
inst_011920,erdos_renyi,"{""edge_prob"": 0.5}",10,20272836,0.7,none,0.0,3,2,V0,V6,1,V8,1,local_up_fast,0.00019450002582743764,True,-2.166659403145655,-2.1666594031456547,1.0997641309243489,1,"[[0, 0.0], [1, 0.3567869638980592], [2, 1.0997641309243489]]",2,False,0,4.440892098500626e-16,0.0,False,True,nan,ramp,3,1.0997641309243489,0.00017958300304599106,1,1,-1,0.00017658298020251095,1,1,-1,False,0.00039066700264811516,3,-1,True,False,-1,False,,-1,,,ok,,0.0021049579954706132,1,1,1,1,2,2,-1
inst_011932,erdos_renyi,"{""edge_prob"": 0.5}",12,20272848,0.7,none,0.0,4,3,V06,V09,3,V03|V05|V08,1,local_up_fast,0.0002543340087868273,True,-1.4018260005217713,-1.4018260005217689,1.4018260005217713,1,"[[0, 0.0], [1, 1.4018260005217713], [2, 1.4018260005217713], [3, 1.4018260005217713]]",3,False,0,2.4424906541753444e-15,0.0,False,True,nan,step,2,1.4018260005217713,7.058298797346652e-05,1,1,-1,6.883300375193357e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009246500005247,1,1,1,1,1,1,-1
inst_011934,erdos_renyi,"{""edge_prob"": 0.5}",12,20272850,0.7,flip,0.3,6,6,V01,V00,2,V06|V10,1,local_up_fast,0.00032724998891353607,True,-5.247605704323753,-7.350099457212049,2.669748640829021,1,"[[0, 0.0], [1, 0.7162492026037413], [2, 2.1024937528883045], [3, 2.1024937528883045], [4, 2.669748640829021], [5, 2.669748640829021], [6, 2.669748640829021]]",6,False,3,2.1024937528882957,2.1024937528883045,False,True,0.9999999999999958,ramp,4,2.669748640829021,0.0010504579986445606,1,1,-1,0.0010368750081397593,1,1,-1,False,0.015307084016967565,21,-1,True,False,-1,False,,-1,,,ok,,0.05834895800217055,1,1,1,1,2,4,-1
inst_011936,erdos_renyi,"{""edge_prob"": 0.5}",12,20272852,1.0,none,0.0,1,1,V05,V11,4,V01|V02|V04|V08,1,local_up_fast,0.0001508750137872994,True,1.0587744951178506,1.0587744951178513,0.6793146767007883,1,"[[0, 0.0], [1, 0.6793146767007883]]",1,False,0,6.661338147750939e-16,0.0,False,True,nan,step,2,0.6793146767007883,5.020899698138237e-05,1,1,-1,4.820898175239563e-05,1,1,-1,False,5.099998088553548e-05,1,-1,True,True,1,False,,-1,,,ok,,0.0008079589752014726,1,1,1,1,1,1,-1
inst_011938,erdos_renyi,"{""edge_prob"": 0.5}",12,20272854,1.0,flip,0.3,2,2,V03,V08,1,V05,1,local_up_fast,0.0001723750028759241,True,-0.06104290039452166,-0.5472291526236228,0.4861862522291013,1,"[[0, 0.0], [1, 0.4861862522291013]]",1,False,1,0.48618625222910117,0.4861862522291013,False,True,0.9999999999999998,step,2,0.4861862522291013,0.0002833339967764914,2,1,1,0.0002784999960567802,3,2,1,False,0.0001897500187624246,2,1,True,False,-1,False,,-1,,,ok,,0.0015472090162802488,1,1,1,1,1,1,1
inst_012003,scale_free,"{""m_attach"": 2}",6,20272919,0.4,omit,0.3,2,2,V5,V1,2,V2|V3,2,local_up_fast,0.00011012502363882959,True,-1.494258081217004,-1.4942580812170048,0.6163396929210103,2,"[[0, 0.0], [1, 0.0], [2, 0.6163396929210103]]",2,False,0,6.661338147750939e-16,0.0,False,True,nan,step,2,0.6163396929210103,4.24169993493706e-05,1,1,-1,4.358298610895872e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.007163874979597,2,2,2,2,2,-1,-1
inst_012009,scale_free,"{""m_attach"": 2}",6,20272925,1.0,flip,0.15,6,6,V4,V1,1,V5,1,local_up_fast,0.00014108300092630088,True,-1.4314018254616534,-1.131875950265199,0.2995258751964547,1,"[[0, 0.0], [1, 0.2995258751964547], [2, 0.2995258751964547], [3, 0.2995258751964547], [4, 0.2995258751964547], [5, 0.2995258751964547], [6, 0.2995258751964547]]",6,False,1,0.29952587519645446,0.2995258751964547,False,True,0.9999999999999992,step,2,0.2995258751964547,0.00020341697381809354,1,1,-1,0.00019679198157973588,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.006954707991099,1,1,1,1,-1,-1,-1
inst_012014,scale_free,"{""m_attach"": 2}",7,20272930,0.4,flip,0.3,6,4,V3,V5,1,V4,2,local_up_fast,0.0003524170024320483,True,1.1895716054198398,1.18957160541984,0.11142999431799172,2,"[[0, 0.0], [1, 0.0], [2, 0.11142999431799172], [3, 0.11142999431799172], [4, 0.11142999431799172]]",4,False,1,2.220446049250313e-16,0.0,False,True,nan,step,2,0.11142999431799172,0.00022562500089406967,1,1,-1,0.00022416698629967868,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009724208008265,2,2,2,-1,-1,-1,-1
inst_012025,scale_free,"{""m_attach"": 2}",8,20272941,0.4,flip,0.15,3,3,V1,V2,1,V6,2,local_up_fast,0.0002119579876307398,True,-1.0296727102094052,-1.029672710209405,0.23006120313641354,2,"[[0, 0.0], [1, 0.0], [2, 0.23006120313641354], [3, 0.23006120313641354]]",3,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.23006120313641354,6.208400009199977e-05,1,1,-1,5.891598993912339e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009011374990223,2,2,2,2,-1,-1,-1
inst_012036,scale_free,"{""m_attach"": 2}",10,20272952,0.4,none,0.0,7,5,V8,V0,3,V2|V3|V7,2,local_up_fast,0.0004608329909387976,True,-1.368942091354246,-1.3689420913542463,1.1961452977065168,2,"[[0, 0.0], [1, 0.0], [2, 1.1961452977065168], [3, 1.1961452977065168], [4, 1.1961452977065168], [5, 1.1961452977065168]]",5,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,1.1961452977065168,0.00014000001829117537,1,1,-1,0.0001373330014757812,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.00694570899941,2,2,2,2,2,2,-1
