n,cpdag,n_undirected,space_size,g0,x,y,z,r_bfs,r_fast,agree,bfs_seconds,fast_seconds,fast_elements_visited,fast_closures,fast_validity_checks
4,V0-V1 V0-V2,2,6,V0->V2 V1->V0,V1,V0,,1,1,True,1.6500000000002624e-05,5.083300000000013e-05,1,2,2
4,V0-V1 V0-V2,2,6,V0->V2 V1->V0,V1,V2,,1,1,True,1.870799999997841e-05,5.0959000000017074e-05,1,2,2
4,V0-V1 V0-V2,2,6,V0->V2 V1->V0,V1,V3,,-1,-1,True,5.387500000000878e-05,0.00011220800000000253,3,3,3
4,V0-V1 V0-V2,2,6,V0->V2 V1->V0,V2,V3,,-1,-1,True,5.2541000000017046e-05,0.00011245899999998143,3,3,3
4,V0-V1 V0-V2,2,6,V0->V2 V1->V0,V3,V0,,-1,-1,True,4.629100000000386e-05,0.00010670900000001038,3,3,3
4,V0-V1 V0-V2,2,6,V0->V2 V1->V0,V3,V1,,-1,-1,True,4.904099999999967e-05,0.00010520900000002276,3,3,3
4,V0-V1 V0-V2,2,6,V0->V2 V1->V0,V3,V2,,-1,-1,True,5.045800000000322e-05,0.00011262500000000508,3,3,3
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0-V2 V0-V3,V0,V1,,1,1,True,3.775000000000306e-05,0.00010787499999997952,1,1,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V2 V0-V1 V0-V3,V0,V2,,1,1,True,3.24170000000068e-05,0.00010658299999999343,1,1,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V3 V0-V1 V0-V2,V0,V3,,1,1,True,2.6874999999981775e-05,9.437500000000765e-05,1,1,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V2 V0-V3,V0,V1,,1,1,True,6.187499999998902e-05,0.00012862499999999333,1,2,3
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V2 V0-V3,V0,V2,,1,1,True,4.083299999999013e-05,0.00010795799999999134,1,2,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V3 V0-V2,V0,V1,,1,1,True,6.0083999999988036e-05,0.0001259160000000037,1,2,3
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V3 V0-V2,V0,V3,,1,1,True,3.1124999999992964e-05,0.0001028339999999961,1,2,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V2 V0->V3 V0-V1,V0,V2,,1,1,True,5.062499999999859e-05,0.00012020899999998225,1,2,3
4,V0-V1 V0-V2 V0-V3,3,11,V0->V2 V0->V3 V0-V1,V0,V3,,1,1,True,3.012500000001972e-05,0.00010079199999998845,1,2,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V2 V0->V3,V0,V1,,1,1,True,8.470800000001666e-05,0.00011595899999999881,1,3,4
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V2 V0->V3,V0,V2,,1,1,True,5.462500000000259e-05,0.00010233400000000947,1,3,3
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V2 V0->V3,V0,V3,,1,1,True,3.5042000000012896e-05,9.275000000000255e-05,1,3,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V2 V3->V0,V0,V1,,2,2,True,6.633300000000175e-05,0.00019308400000001003,2,5,4
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V2 V3->V0,V0,V2,,2,2,True,4.824999999999968e-05,0.00017595800000000383,2,5,3
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V2 V3->V0,V3,V0,,1,1,True,2.3207999999996787e-05,7.03750000000114e-05,1,3,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V2 V3->V0,V3,V1,,1,1,True,3.4124999999995964e-05,7.233400000000723e-05,1,3,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V2 V3->V0,V3,V2,,1,1,True,2.6750000000019813e-05,7.02910000000001e-05,1,3,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V3 V2->V0,V0,V1,,2,2,True,6.737499999998064e-05,0.00019091600000001319,2,5,4
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V3 V2->V0,V0,V3,,2,2,True,3.729199999999433e-05,0.00016616599999999537,2,5,3
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V3 V2->V0,V2,V0,,1,1,True,2.3042000000000895e-05,6.954200000000577e-05,1,3,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V3 V2->V0,V2,V1,,1,1,True,2.6999999999999247e-05,7.091700000000367e-05,1,3,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V1 V0->V3 V2->V0,V2,V3,,1,1,True,2.708300000001107e-05,6.866699999999448e-05,1,3,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V2 V0->V3 V1->V0,V0,V2,,2,2,True,5.799999999997474e-05,0.00018370900000000412,2,5,4
4,V0-V1 V0-V2 V0-V3,3,11,V0->V2 V0->V3 V1->V0,V0,V3,,2,2,True,3.816700000000561e-05,0.00016687500000001076,2,5,3
4,V0-V1 V0-V2 V0-V3,3,11,V0->V2 V0->V3 V1->V0,V1,V0,,1,1,True,2.3415999999998327e-05,7.195900000001032e-05,1,3,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V2 V0->V3 V1->V0,V1,V2,,1,1,True,2.7540999999992044e-05,7.166699999999748e-05,1,3,2
4,V0-V1 V0-V2 V0-V3,3,11,V0->V2 V0->V3 V1->V0,V1,V3,,1,1,True,2.645799999997922e-05,7.070900000000213e-05,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V0-V1 V0-V2 V1-V2,V0,V3,,1,1,True,5.3915999999987196e-05,0.00019866700000001347,1,1,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0-V3 V1-V2,V0,V1,,1,1,True,8.512499999999146e-05,0.0002021670000000031,1,2,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0-V3 V1-V2,V0,V2,,1,1,True,8.341600000000282e-05,0.00019749999999998935,1,2,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V3 V0-V2 V1-V2,V0,V3,,1,1,True,4.8875000000003777e-05,0.00017554099999997352,1,2,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V2 V0->V3 V0-V1 V1-V2,V0,V3,,1,1,True,4.8959000000015074e-05,0.00017683299999998736,1,2,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V0-V2 V1-V2,V0,V3,,2,2,True,0.00010012500000000646,0.0003029999999999977,2,3,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V2 V0-V1 V0-V2,V0,V3,,1,1,True,8.125000000000493e-05,0.00021341699999999353,1,2,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V2->V0 V0-V1 V1-V2,V0,V3,,2,2,True,0.00010799999999999699,0.0003162079999999845,2,3,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V2->V1 V0-V1 V0-V2,V0,V3,,1,1,True,8.099999999999774e-05,0.0002128329999999956,1,2,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V1-V2,V0,V1,,1,1,True,0.00011429200000001583,0.00018862499999999782,1,3,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V1-V2,V0,V2,,1,1,True,0.00010779099999999597,0.00018479200000001694,1,3,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V1-V2,V0,V3,,1,1,True,5.7792000000000954e-05,0.0001559170000000054,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V1->V2 V0-V3,V0,V1,,1,1,True,0.00011025000000000618,0.0001693749999999994,1,3,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V1->V2 V0-V3,V0,V2,,1,1,True,0.00011308300000001381,0.00017695799999997708,1,3,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V1->V2 V0-V3,V1,V2,V0,1,1,True,5.883300000000813e-05,0.0001409169999999904,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V2->V1 V0-V3,V0,V1,,1,1,True,0.00011499999999997623,0.0001703330000000225,1,3,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V2->V1 V0-V3,V0,V2,,1,1,True,0.00010950000000001237,0.0001662909999999851,1,3,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V2->V1 V0-V3,V2,V1,V0,1,1,True,4.133400000000398e-05,0.0001453329999999975,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V3->V0 V1-V2,V0,V1,,2,2,True,0.00011099999999999999,0.0002983749999999896,2,5,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V3->V0 V1-V2,V0,V2,,2,2,True,0.00011045900000000719,0.0002954159999999928,2,5,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V3->V0 V1-V2,V3,V0,,1,1,True,3.208399999998779e-05,0.00010687500000000627,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V3->V0 V1-V2,V3,V1,,1,1,True,3.749999999999587e-05,0.00010999999999999899,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V3->V0 V1-V2,V3,V2,,1,1,True,4.1709000000000884e-05,0.00011133299999999124,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V3 V2->V1 V0-V2,V0,V3,,1,1,True,7.008399999999804e-05,0.00016954099999999528,1,3,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V2 V0->V3 V1->V2 V0-V1,V0,V3,,1,1,True,7.845800000000347e-05,0.00017220800000000702,1,3,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V1->V2 V0-V2,V0,V3,,2,2,True,0.00012699999999998823,0.0004501670000000013,3,7,5
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V1->V2 V0-V2,V1,V0,,1,1,True,4.520800000001879e-05,0.00014133299999996574,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V1->V2 V0-V2,V1,V2,,1,1,True,4.529100000000286e-05,0.00013604200000000288,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V1->V2 V0-V2,V1,V3,,1,1,True,5.162499999999959e-05,0.00015300000000001424,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V2->V0 V1-V2,V0,V3,,3,3,True,0.00014408300000001706,0.0005297499999999955,4,8,5
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V2->V0 V2->V1 V0-V1,V0,V3,,2,2,True,0.00012766600000002626,0.00044641699999997675,3,7,5
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V2->V0 V2->V1 V0-V1,V2,V0,,1,1,True,4.1292000000026086e-05,0.000132000000000021,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V2->V0 V2->V1 V0-V1,V2,V1,,1,1,True,4.1083999999969034e-05,0.00012850000000003137,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V2->V0 V2->V1 V0-V1,V2,V3,,1,1,True,4.575000000001106e-05,0.00013024999999999842,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V1->V2,V0,V1,,1,1,True,0.00013687499999998076,0.0001466660000000175,1,4,4
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V1->V2,V0,V2,,1,1,True,0.00013500000000005175,0.00014612499999999695,1,4,4
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V1->V2,V0,V3,,1,1,True,7.487499999997427e-05,0.00012783300000002162,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V1->V2,V1,V2,V0,1,1,True,6.383399999998485e-05,0.00011895800000000234,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V2->V1,V0,V1,,1,1,True,0.00014029200000004183,0.0001467499999999733,1,4,4
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V2->V1,V0,V2,,1,1,True,0.0001311669999999876,0.00013929200000001307,1,4,4
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V2->V1,V0,V3,,1,1,True,7.287499999997227e-05,0.00012779200000001545,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V0->V3 V2->V1,V2,V1,V0,1,1,True,3.9416999999986047e-05,0.00011287500000001227,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V1->V2 V3->V0,V0,V1,,2,2,True,0.00012812500000003446,0.00027366600000000574,2,7,5
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V1->V2 V3->V0,V0,V2,,2,2,True,0.0001275000000000026,0.00027195799999996106,2,7,5
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V1->V2 V3->V0,V1,V2,V0,1,1,True,8.045899999997719e-05,0.0001815000000000011,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V1->V2 V3->V0,V3,V0,,1,1,True,3.208399999998779e-05,0.0001022910000000321,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V1->V2 V3->V0,V3,V1,,1,1,True,3.683299999995837e-05,0.00010508400000003304,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V1->V2 V3->V0,V3,V2,,1,1,True,4.3167000000010614e-05,0.00010308300000000381,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V2->V1 V3->V0,V0,V1,,2,2,True,0.00013420799999996902,0.0002807500000000518,2,7,5
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V2->V1 V3->V0,V0,V2,,2,2,True,0.00012337500000003665,0.0002707499999999863,2,7,5
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V2->V1 V3->V0,V2,V1,V0,1,1,True,5.67079999999609e-05,0.00012179200000000945,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V2->V1 V3->V0,V3,V0,,1,1,True,3.1834000000008356e-05,9.95410000000363e-05,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V2->V1 V3->V0,V3,V1,,1,1,True,3.9500000000025626e-05,0.00010408299999997705,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V2 V2->V1 V3->V0,V3,V2,,1,1,True,4.145799999999422e-05,0.00010191700000000692,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V3 V2->V0 V2->V1,V0,V1,V2,1,1,True,1.80840000000293e-05,9.924999999999518e-05,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V3 V2->V0 V2->V1,V0,V3,,2,2,True,8.845800000001347e-05,0.00027733399999996244,2,7,5
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V3 V2->V0 V2->V1,V2,V0,,1,1,True,3.545799999998822e-05,0.00010145799999999872,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V3 V2->V0 V2->V1,V2,V1,,1,1,True,3.9208999999984506e-05,0.0001007499999999828,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V1 V0->V3 V2->V0 V2->V1,V2,V3,,1,1,True,4.025000000001944e-05,0.00010149999999997661,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V2 V0->V3 V1->V0 V1->V2,V0,V2,V1,1,1,True,1.7749999999983057e-05,9.754200000000601e-05,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V2 V0->V3 V1->V0 V1->V2,V0,V3,,2,2,True,8.945900000001394e-05,0.00027841600000000355,2,7,5
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V2 V0->V3 V1->V0 V1->V2,V1,V0,,1,1,True,3.1916999999992424e-05,0.00010045800000002547,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V2 V0->V3 V1->V0 V1->V2,V1,V2,,1,1,True,3.6041999999958385e-05,0.00010187500000002903,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V2 V0->V3 V1->V0 V1->V2,V1,V3,,1,1,True,3.645800000001698e-05,0.0001007499999999828,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V1->V2 V2->V0,V0,V3,,3,3,True,0.00016583399999997583,0.000675625000000013,5,14,8
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V1->V2 V2->V0,V1,V0,,1,1,True,6.233299999997e-05,0.00012025000000004393,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V1->V2 V2->V0,V1,V2,,1,1,True,6.03750000000014e-05,0.00011529199999998907,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V1->V2 V2->V0,V1,V3,,1,1,True,6.858399999998266e-05,0.00011954100000000079,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V1->V2 V2->V0,V2,V0,V1,1,1,True,3.96250000000431e-05,9.983299999999362e-05,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V1->V2 V2->V0,V2,V3,V1,1,1,True,4.4000000000044004e-05,0.00010008400000000028,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V2->V0 V2->V1,V0,V3,,3,3,True,0.0001639170000000134,0.0007660419999999668,6,16,8
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V2->V0 V2->V1,V1,V0,V2,1,1,True,1.6958000000011353e-05,9.591700000000092e-05,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V2->V0 V2->V1,V1,V3,V2,1,1,True,1.737499999998615e-05,9.916700000001111e-05,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V2->V0 V2->V1,V2,V0,,1,1,True,3.8666999999992235e-05,0.00010004099999999516,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V2->V0 V2->V1,V2,V1,,1,1,True,3.816599999995063e-05,0.00010129200000003058,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2,4,32,V0->V3 V1->V0 V2->V0 V2->V1,V2,V3,,1,1,True,4.2874999999997776e-05,0.0001059580000000171,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1-V2 V1-V3,V0,V1,,1,1,True,9.483300000001638e-05,0.0002722500000000294,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1-V2 V1-V3,V0,V2,,1,1,True,9.770799999997415e-05,0.0002714580000000022,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1-V2 V1-V3,V0,V3,,1,1,True,9.99580000000111e-05,0.0002889999999999837,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V1->V2 V0-V3 V1-V3,V1,V2,V0,1,1,True,9.391699999999892e-05,0.00023445799999999295,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V3 V1->V3 V0-V2 V1-V2,V1,V3,V0,1,1,True,7.250000000003087e-05,0.00022862499999998231,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V2 V1->V0 V1->V2 V0-V3 V1-V3,V0,V2,V1,1,1,True,3.545799999998822e-05,0.00021183399999996633,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V3 V1->V0 V1->V3 V0-V2 V1-V2,V0,V3,V1,1,1,True,3.5624999999983586e-05,0.00021183400000002184,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V1->V0 V1->V2 V1->V3 V0-V2 V0-V3,V1,V0,,1,1,True,5.470800000001441e-05,0.0002664170000000188,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V1->V0 V1->V2 V1->V3 V0-V2 V0-V3,V1,V2,,1,1,True,5.83749999999994e-05,0.0002602500000000174,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V1->V0 V1->V2 V1->V3 V0-V2 V0-V3,V1,V3,,1,1,True,5.408299999998256e-05,0.00026170799999997163,1,3,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1->V2 V1-V3,V0,V1,,1,1,True,0.0001227920000000382,0.00021445799999997295,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1->V2 V1-V3,V0,V2,,1,1,True,0.00013208399999997678,0.00021520800000002227,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1->V2 V1-V3,V0,V3,,1,1,True,0.0001207080000000249,0.00021083299999996585,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1->V2 V1-V3,V1,V2,V0,1,1,True,0.00010733300000004276,0.00020962499999999107,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1->V3 V1-V2,V0,V1,,1,1,True,0.0001234999999999986,0.00021458400000001765,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1->V3 V1-V2,V0,V2,,1,1,True,0.0001263750000000119,0.00021074999999998179,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1->V3 V1-V2,V0,V3,,1,1,True,0.00012491700000000217,0.00021329100000000434,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1->V3 V1-V2,V1,V3,V0,1,1,True,7.504200000002514e-05,0.00018804199999999938,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V1->V2 V3->V1 V0-V3,V1,V2,V0,1,1,True,0.00012795900000001081,0.00019799999999997597,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V3 V1->V3 V2->V1 V0-V2,V1,V3,V0,1,1,True,0.00010799999999999699,0.0002119160000000342,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V2 V1->V0 V1->V2 V1->V3 V0-V3,V0,V2,V1,1,1,True,5.362500000000159e-05,0.00022137499999996813,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V2 V1->V0 V1->V2 V1->V3 V0-V3,V1,V0,,1,1,True,5.512499999998921e-05,0.00019720800000000427,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V2 V1->V0 V1->V2 V1->V3 V0-V3,V1,V2,,1,1,True,6.162500000000959e-05,0.0001998329999999826,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V2 V1->V0 V1->V2 V1->V3 V0-V3,V1,V3,,1,1,True,5.520800000002879e-05,0.00019129199999995405,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V2 V1->V0 V1->V2 V3->V0 V1-V3,V0,V2,V1,1,1,True,5.424999999997793e-05,0.00018754100000001328,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V2 V1->V2 V3->V0 V3->V1 V0-V1,V3,V0,,1,1,True,5.3790999999969724e-05,0.00017000000000000348,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V2 V1->V2 V3->V0 V3->V1 V0-V1,V3,V1,,1,1,True,5.4749999999992305e-05,0.00016662500000003133,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V2 V1->V2 V3->V0 V3->V1 V0-V1,V3,V2,,1,1,True,6.47079999999689e-05,0.00017291700000005017,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V3 V1->V0 V1->V2 V1->V3 V0-V2,V0,V3,V1,1,1,True,5.345800000000622e-05,0.00021404199999996987,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V3 V1->V0 V1->V2 V1->V3 V0-V2,V1,V0,,1,1,True,5.4458999999951185e-05,0.00019537499999999763,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V3 V1->V0 V1->V2 V1->V3 V0-V2,V1,V2,,1,1,True,5.495899999996556e-05,0.0001939160000000162,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V3 V1->V0 V1->V2 V1->V3 V0-V2,V1,V3,,1,1,True,6.0874999999960266e-05,0.00019650000000004386,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V3 V1->V0 V1->V3 V2->V0 V1-V2,V0,V3,V1,1,1,True,5.424999999997793e-05,0.000185875000000002,1,4,3
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V3 V1->V3 V2->V0 V2->V1 V0-V1,V2,V0,,1,1,True,5.3999999999998494e-05,0.0001699589999999973,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V3 V1->V3 V2->V0 V2->V1 V0-V1,V2,V1,,1,1,True,5.5082999999955806e-05,0.00016525000000000567,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V3 V1->V3 V2->V0 V2->V1 V0-V1,V2,V3,,1,1,True,9.424999999996242e-05,0.00017979100000004022,1,4,2
4,V0-V1 V0-V2 V0-V3 V1-V2 V1-V3,5,50,V0->V1 V0->V2 V0->V3 V1->V2 V1->V3,V0,V1,,1,1,True,0.00015616699999998485,0.00017424999999998692,1,5,4
