network,x,y,arm,coverage,rep,n_k,status,g0_undirected,z_size,separation,separation_status,k_g0,r_hop,hop_method,hop_exact,r_claim,r_claim_status,r_id,phi_1,n_wrong_claims,z_valid_at_truth
mediator,X,I,D_RAND,1.0,1,3,optimal_empty,2,,,,,,,,,,,,,
mediator,X,I,D_DEGEN,1.0,0,0,not_amenable,5,,,,,,,,,,,,,
mediator,X,I,A_TRUE,0.5,0,2,not_amenable,1,,,,,,,,,,,,,
mediator,X,I,D_RAND,0.5,0,2,not_amenable,1,,,,,,,,,,,,,
mediator,X,I,D_RAND,0.5,1,2,not_amenable,3,,,,,,,,,,,,,
mediator,X,Y,A_TRUE,1.0,0,3,ok,0,1,1,measured,5,1,local_up_fast,1,1,exact,1,0.6667,0,1
mediator,X,Y,D_RAND,1.0,0,3,not_amenable,2,,,,,,,,,,,,,
mediator,X,Y,D_RAND,1.0,1,3,ok,0,1,1,measured,5,1,local_up_fast,1,1,exact,1,0.6667,0,1
mediator,X,Y,D_DEGEN,1.0,0,0,not_amenable,5,,,,,,,,,,,,,
mediator,X,Y,A_TRUE,0.5,0,2,not_amenable,1,,,,,,,,,,,,,
mediator,X,Y,D_RAND,0.5,0,2,optimal_empty,0,,,,,,,,,,,,,
mediator,X,Y,D_RAND,0.5,1,2,ok,0,1,1,measured,5,2,local_up_fast,1,1,exact,1,1.0,1,0
mediator,X,Z,A_TRUE,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,X,Z,D_RAND,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,X,Z,D_RAND,1.0,1,3,optimal_empty,0,,,,,,,,,,,,,
mediator,X,Z,D_DEGEN,1.0,0,0,not_amenable,5,,,,,,,,,,,,,
mediator,X,Z,A_TRUE,0.5,0,2,optimal_empty,1,,,,,,,,,,,,,
mediator,X,Z,D_RAND,0.5,0,2,not_amenable,3,,,,,,,,,,,,,
mediator,X,Z,D_RAND,0.5,1,2,optimal_empty,0,,,,,,,,,,,,,
mediator,Y,I,A_TRUE,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Y,I,D_RAND,1.0,0,3,not_amenable,2,,,,,,,,,,,,,
mediator,Y,I,D_RAND,1.0,1,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Y,I,D_DEGEN,1.0,0,0,not_amenable,5,,,,,,,,,,,,,
mediator,Y,I,A_TRUE,0.5,0,2,optimal_empty,1,,,,,,,,,,,,,
mediator,Y,I,D_RAND,0.5,0,2,not_amenable,3,,,,,,,,,,,,,
mediator,Y,I,D_RAND,0.5,1,2,optimal_empty,0,,,,,,,,,,,,,
mediator,Y,X,A_TRUE,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Y,X,D_RAND,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Y,X,D_RAND,1.0,1,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Y,X,D_DEGEN,1.0,0,0,not_amenable,5,,,,,,,,,,,,,
mediator,Y,X,A_TRUE,0.5,0,2,optimal_empty,1,,,,,,,,,,,,,
mediator,Y,X,D_RAND,0.5,0,2,optimal_empty,1,,,,,,,,,,,,,
mediator,Y,X,D_RAND,0.5,1,2,not_amenable,3,,,,,,,,,,,,,
mediator,Y,Z,A_TRUE,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Y,Z,D_RAND,1.0,0,3,not_amenable,2,,,,,,,,,,,,,
mediator,Y,Z,D_RAND,1.0,1,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Y,Z,D_DEGEN,1.0,0,0,not_amenable,5,,,,,,,,,,,,,
mediator,Y,Z,A_TRUE,0.5,0,2,optimal_empty,1,,,,,,,,,,,,,
mediator,Y,Z,D_RAND,0.5,0,2,optimal_empty,1,,,,,,,,,,,,,
mediator,Y,Z,D_RAND,0.5,1,2,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,I,A_TRUE,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,I,D_RAND,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,I,D_RAND,1.0,1,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,I,D_DEGEN,1.0,0,0,not_amenable,5,,,,,,,,,,,,,
mediator,Z,I,A_TRUE,0.5,0,2,optimal_empty,1,,,,,,,,,,,,,
mediator,Z,I,D_RAND,0.5,0,2,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,I,D_RAND,0.5,1,2,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,X,A_TRUE,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,X,D_RAND,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,X,D_RAND,1.0,1,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,X,D_DEGEN,1.0,0,0,not_amenable,5,,,,,,,,,,,,,
mediator,Z,X,A_TRUE,0.5,0,2,optimal_empty,1,,,,,,,,,,,,,
mediator,Z,X,D_RAND,0.5,0,2,optimal_empty,1,,,,,,,,,,,,,
mediator,Z,X,D_RAND,0.5,1,2,optimal_empty,1,,,,,,,,,,,,,
mediator,Z,Y,A_TRUE,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,Y,D_RAND,1.0,0,3,optimal_empty,0,,,,,,,,,,,,,
mediator,Z,Y,D_RAND,1.0,1,3,optimal_empty,2,,,,,,,,,,,,,
mediator,Z,Y,D_DEGEN,1.0,0,0,not_amenable,5,,,,,,,,,,,,,
mediator,Z,Y,A_TRUE,0.5,0,2,optimal_empty,1,,,,,,,,,,,,,
mediator,Z,Y,D_RAND,0.5,0,2,ok,0,1,1,measured,5,1,local_up_fast,1,1,exact,1,1.0,1,0
mediator,Z,Y,D_RAND,0.5,1,2,optimal_empty,3,,,,,,,,,,,,,
pathfinder,F1,F10,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F1,F10,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F1,F10,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
pathfinder,F102,F29,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F102,F29,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F102,F29,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
pathfinder,F106,F55,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F106,F55,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F106,F55,A_TRUE,0.5,0,40,extensions_intractable,70,,,,,,,,,,,,,
pathfinder,F14,F81,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F14,F81,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F14,F81,A_TRUE,0.5,0,40,extensions_intractable,70,,,,,,,,,,,,,
pathfinder,F2,F106,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F2,F106,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F2,F106,A_TRUE,0.5,0,40,extensions_intractable,70,,,,,,,,,,,,,
pathfinder,F24,F18,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F24,F18,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F24,F18,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
pathfinder,F28,F45,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F28,F45,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F28,F45,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
pathfinder,F32,F54,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F32,F54,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F32,F54,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
pathfinder,F36,F80,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F36,F80,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F36,F80,A_TRUE,0.5,0,40,extensions_intractable,70,,,,,,,,,,,,,
pathfinder,F43,F101,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F43,F101,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F43,F101,A_TRUE,0.5,0,40,extensions_intractable,70,,,,,,,,,,,,,
pathfinder,F47,F30,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F47,F30,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F47,F30,A_TRUE,0.5,0,40,extensions_intractable,70,,,,,,,,,,,,,
pathfinder,F51,F58,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F51,F58,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F51,F58,A_TRUE,0.5,0,40,extensions_intractable,70,,,,,,,,,,,,,
pathfinder,F56,F84,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F56,F84,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F56,F84,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
pathfinder,F60,F11,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F60,F11,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F60,F11,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
pathfinder,F64,F38,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F64,F38,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F64,F38,A_TRUE,0.5,0,40,extensions_intractable,70,,,,,,,,,,,,,
pathfinder,F68,F64,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F68,F64,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F68,F64,A_TRUE,0.5,0,40,extensions_intractable,70,,,,,,,,,,,,,
pathfinder,F72,F91,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F72,F91,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F72,F91,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
pathfinder,F77,F19,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F77,F19,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F77,F19,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
pathfinder,F9,F45,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F9,F45,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F9,F45,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
pathfinder,F95,F71,A_TRUE,1.0,0,79,optimal_empty,0,,,,,,,,,,,,,
pathfinder,F95,F71,D_DEGEN,1.0,0,0,not_amenable,122,,,,,,,,,,,,,
pathfinder,F95,F71,A_TRUE,0.5,0,40,not_amenable,70,,,,,,,,,,,,,
paths,1,10,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,1,10,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,1,10,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
paths,1,10,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,1,10,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,1,10,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,1,10,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,1,8,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,1,8,D_RAND,1.0,0,1,not_amenable,13,,,,,,,,,,,,,
paths,1,8,D_RAND,1.0,1,1,not_amenable,13,,,,,,,,,,,,,
paths,1,8,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,1,8,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,1,8,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,1,8,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,10,4,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,10,4,D_RAND,1.0,0,1,not_amenable,13,,,,,,,,,,,,,
paths,10,4,D_RAND,1.0,1,1,not_amenable,13,,,,,,,,,,,,,
paths,10,4,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,10,4,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,10,4,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,10,4,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,11,14,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,11,14,D_RAND,1.0,0,1,not_amenable,13,,,,,,,,,,,,,
paths,11,14,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
paths,11,14,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,11,14,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,11,14,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,11,14,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,12,1,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,12,1,D_RAND,1.0,0,1,not_amenable,13,,,,,,,,,,,,,
paths,12,1,D_RAND,1.0,1,1,not_amenable,13,,,,,,,,,,,,,
paths,12,1,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,12,1,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,12,1,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,12,1,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,12,8,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,12,8,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,12,8,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
paths,12,8,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,12,8,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,12,8,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,12,8,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,13,4,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,13,4,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,13,4,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
paths,13,4,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,13,4,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,13,4,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,13,4,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,14,13,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,14,13,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,14,13,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
paths,14,13,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,14,13,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,14,13,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,14,13,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,15,1,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,15,1,D_RAND,1.0,0,1,extensions_intractable,13,,,,,,,,,,,,,
paths,15,1,D_RAND,1.0,1,1,extensions_intractable,13,,,,,,,,,,,,,
paths,15,1,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,15,1,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,15,1,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,15,1,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,15,8,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,15,8,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,15,8,D_RAND,1.0,1,1,extensions_intractable,13,,,,,,,,,,,,,
paths,15,8,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,15,8,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,15,8,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,15,8,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,2,4,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,2,4,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,2,4,D_RAND,1.0,1,1,not_amenable,13,,,,,,,,,,,,,
paths,2,4,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,2,4,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,2,4,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,2,4,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,3,13,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,3,13,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,3,13,D_RAND,1.0,1,1,not_amenable,13,,,,,,,,,,,,,
paths,3,13,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,3,13,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,3,13,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,3,13,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,4,1,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,4,1,D_RAND,1.0,0,1,not_amenable,13,,,,,,,,,,,,,
paths,4,1,D_RAND,1.0,1,1,not_amenable,13,,,,,,,,,,,,,
paths,4,1,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,4,1,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,4,1,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,4,1,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,4,8,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,4,8,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,4,8,D_RAND,1.0,1,1,not_amenable,13,,,,,,,,,,,,,
paths,4,8,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,4,8,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,4,8,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,4,8,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,5,3,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,5,3,D_RAND,1.0,0,1,not_amenable,13,,,,,,,,,,,,,
paths,5,3,D_RAND,1.0,1,1,not_amenable,13,,,,,,,,,,,,,
paths,5,3,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,5,3,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,5,3,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,5,3,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,6,13,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,6,13,D_RAND,1.0,0,1,not_amenable,13,,,,,,,,,,,,,
paths,6,13,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
paths,6,13,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,6,13,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,6,13,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,6,13,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,7,1,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,7,1,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,7,1,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
paths,7,1,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,7,1,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,7,1,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,7,1,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,7,8,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,7,8,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,7,8,D_RAND,1.0,1,1,not_amenable,13,,,,,,,,,,,,,
paths,7,8,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,7,8,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,7,8,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,7,8,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,8,3,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,8,3,D_RAND,1.0,0,1,not_amenable,13,,,,,,,,,,,,,
paths,8,3,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
paths,8,3,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,8,3,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,8,3,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,8,3,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
paths,9,13,A_TRUE,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,9,13,D_RAND,1.0,0,1,optimal_empty,0,,,,,,,,,,,,,
paths,9,13,D_RAND,1.0,1,1,optimal_empty,0,,,,,,,,,,,,,
paths,9,13,D_DEGEN,1.0,0,0,not_amenable,14,,,,,,,,,,,,,
paths,9,13,A_TRUE,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,9,13,D_RAND,0.5,0,0,not_amenable,14,,,,,,,,,,,,,
paths,9,13,D_RAND,0.5,1,0,not_amenable,14,,,,,,,,,,,,,
sachs,Akt,Erk,A_TRUE,1.0,0,8,optimal_empty,0,,,,,,,,,,,,,
sachs,Akt,Erk,D_RAND,1.0,0,8,optimal_empty,1,,,,,,,,,,,,,
sachs,Akt,Erk,D_RAND,1.0,1,8,optimal_empty,1,,,,,,,,,,,,,
sachs,Akt,Erk,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
sachs,Akt,Erk,A_TRUE,0.5,0,4,optimal_empty,8,,,,,,,,,,,,,
sachs,Akt,Erk,D_RAND,0.5,0,4,optimal_empty,8,,,,,,,,,,,,,
sachs,Akt,Erk,D_RAND,0.5,1,4,optimal_empty,5,,,,,,,,,,,,,
sachs,Akt,P38,A_TRUE,1.0,0,8,optimal_empty,0,,,,,,,,,,,,,
sachs,Akt,P38,D_RAND,1.0,0,8,optimal_empty,1,,,,,,,,,,,,,
sachs,Akt,P38,D_RAND,1.0,1,8,optimal_empty,1,,,,,,,,,,,,,
sachs,Akt,P38,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
sachs,Akt,P38,A_TRUE,0.5,0,4,optimal_empty,8,,,,,,,,,,,,,
sachs,Akt,P38,D_RAND,0.5,0,4,optimal_empty,8,,,,,,,,,,,,,
sachs,Akt,P38,D_RAND,0.5,1,4,optimal_empty,4,,,,,,,,,,,,,
sachs,Akt,Raf,A_TRUE,1.0,0,8,optimal_empty,0,,,,,,,,,,,,,
sachs,Akt,Raf,D_RAND,1.0,0,8,optimal_empty,1,,,,,,,,,,,,,
sachs,Akt,Raf,D_RAND,1.0,1,8,optimal_empty,2,,,,,,,,,,,,,
sachs,Akt,Raf,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
sachs,Akt,Raf,A_TRUE,0.5,0,4,optimal_empty,8,,,,,,,,,,,,,
sachs,Akt,Raf,D_RAND,0.5,0,4,not_amenable,9,,,,,,,,,,,,,
sachs,Akt,Raf,D_RAND,0.5,1,4,not_amenable,8,,,,,,,,,,,,,
sachs,Erk,Mek,A_TRUE,1.0,0,8,optimal_empty,0,,,,,,,,,,,,,
sachs,Erk,Mek,D_RAND,1.0,0,8,optimal_empty,1,,,,,,,,,,,,,
sachs,Erk,Mek,D_RAND,1.0,1,8,optimal_empty,1,,,,,,,,,,,,,
sachs,Erk,Mek,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
sachs,Erk,Mek,A_TRUE,0.5,0,4,optimal_empty,8,,,,,,,,,,,,,
sachs,Erk,Mek,D_RAND,0.5,0,4,optimal_empty,5,,,,,,,,,,,,,
sachs,Erk,Mek,D_RAND,0.5,1,4,not_amenable,8,,,,,,,,,,,,,
sachs,Erk,PKC,A_TRUE,1.0,0,8,optimal_empty,0,,,,,,,,,,,,,
sachs,Erk,PKC,D_RAND,1.0,0,8,optimal_empty,1,,,,,,,,,,,,,
sachs,Erk,PKC,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
sachs,Erk,PKC,A_TRUE,0.5,0,4,optimal_empty,8,,,,,,,,,,,,,
sachs,Erk,PKC,D_RAND,0.5,0,4,not_amenable,9,,,,,,,,,,,,,
sachs,Erk,PKC,D_RAND,0.5,1,4,optimal_empty,8,,,,,,,,,,,,,
sachs,Jnk,Erk,A_TRUE,1.0,0,8,optimal_empty,0,,,,,,,,,,,,,
sachs,Jnk,Erk,D_RAND,1.0,0,8,optimal_empty,0,,,,,,,,,,,,,
sachs,Jnk,Erk,D_RAND,1.0,1,8,optimal_empty,0,,,,,,,,,,,,,
sachs,Jnk,Erk,D_DEGEN,1.0,0,0,not_amenable,17,,,,,,,,,,,,,
sachs,Jnk,Erk,A_TRUE,0.5,0,4,not_amenable,8,,,,,,,,,,,,,
sachs,Jnk,Erk,D_RAND,0.5,0,4,optimal_empty,4,,,,,,,,,,,,,
sachs,Jnk,Erk,D_RAND,0.5,1,4,extensions_intractable,9,,,,,,,,,,,,,
sachs,Jnk,PKA,A_TRUE,1.0,0,8,optimal_empty,0,,,,,,,,,,,,,
sachs,Jnk,PKA,D_RAND,1.0,0,8,optimal_empty,3,,,,,,,,,,,,,
